ledger0_identity	mvdm_host_subtree	zero_identity	membership_origin	source_root	source_path	source_sha256	source_line	symbol	linkage	inbound_evidence	body_parse_result	condition_context	condition_evidence	legality	reason	ledger1_disposition	replacement_owner
"MVDM-HOST-ZERO1-002145"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3104"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3104"	"IF_DEBUG"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002146"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3119"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3119"	"VrpGetOpenNamedPipeInfo"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002147"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3156"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3156"	"VrpRemoveOpenNamedPipeInfo"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#if DBG | #endif | #if DBG | #endif | #if DBG | #endif"	"structurally-valid-conditional-context-recorded"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002148"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3188"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3188"	"IF_DEBUG"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002149"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3207"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3207"	"IF_DEBUG"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002150"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3225"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3225"	"IF_DEBUG"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002151"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3236"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3236"	"RememberPipeIo"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002152"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3273"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3273"	"ForgetPipeIo"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002153"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3310"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3310"	"DumpOpenPipeList"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002154"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrnmpipe.c|fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40|3340"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrnmpipe.c"	"fbb09851b3b1174e37b8cfa49f67b9667bea4262ad5e60cc9fb1d0917bf60e40"	"3340"	"DumpRequestQueue"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002155"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrputil.c|1440cd1379dee1bbe65b0a1e6f6a637a3de48765da85cfd94153e8876a66fe16|48"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrputil.c"	"1440cd1379dee1bbe65b0a1e6f6a637a3de48765da85cfd94153e8876a66fe16"	"48"	"VrpMapLastError"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifdef VR_DIAGNOSE | #endif"	"structurally-valid-conditional-context-recorded"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002156"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrputil.c|1440cd1379dee1bbe65b0a1e6f6a637a3de48765da85cfd94153e8876a66fe16|81"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrputil.c"	"1440cd1379dee1bbe65b0a1e6f6a637a3de48765da85cfd94153e8876a66fe16"	"81"	"VrpMapDosError"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002157"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrputil.c|1440cd1379dee1bbe65b0a1e6f6a637a3de48765da85cfd94153e8876a66fe16|112"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrputil.c"	"1440cd1379dee1bbe65b0a1e6f6a637a3de48765da85cfd94153e8876a66fe16"	"112"	"VrpTranslateDosNetPath"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002158"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrremote.c|f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8|86"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrremote.c"	"f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8"	"86"	"VrTransaction"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002159"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrremote.c|f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8|698"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrremote.c"	"f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8"	"698"	"IF_DEBUG"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002160"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrremote.c|f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8|708"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrremote.c"	"f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8"	"708"	"IF_DEBUG"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002161"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrremote.c|f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8|905"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrremote.c"	"f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8"	"905"	"VrpGetStructureSize"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002162"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrremote.c|f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8|948"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrremote.c"	"f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8"	"948"	"VrpGetArrayLength"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002163"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrremote.c|f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8|1034"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrremote.c"	"f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8"	"1034"	"VrpGetFieldSize"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifdef VR_DIAGNOSE | #endif"	"structurally-valid-conditional-context-recorded"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002164"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrremote.c|f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8|1107"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrremote.c"	"f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8"	"1107"	"VrpConvertReceiveBuffer"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002165"	"vdmredir/"	"O:\repos.external\OpenNT\base\mvdm|vdmredir/vrremote.c|f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8|1199"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"vdmredir/vrremote.c"	"f75d2984624cee1a77b6f5bf6a18fe4a7f38a059d32b0e711edb97d03a08c9b8"	"1199"	"VrpConvertVdmPointer"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002166"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|169"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"169"	"help"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002167"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|224"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"224"	"WDInitIntelBase"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002168"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|243"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"243"	"FlatFromRealPtr"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002169"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|255"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"255"	"FlatFromProtPtr"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002170"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|269"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"269"	"dwp"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002171"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|329"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"329"	"dt"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002172"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|700"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"700"	"ddte"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002173"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|787"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"787"	"WDParseArgStr"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002174"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|827"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"827"	"WDGetAPIProfArgs"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#if 0 | #endif"	"structurally-valid-conditional-context-recorded"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002175"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|952"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"952"	"WDGetMSGProfArgs"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002176"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1016"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1016"	"apiprofclr"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002177"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1217"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1217"	"msgprofclr"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002178"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1248"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1248"	"msgprofdmp"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002179"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1319"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1319"	"msgprofrt"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002180"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1374"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1374"	"WDahtoi"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002181"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1420"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1420"	"at"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002182"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1487"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1487"	"ww"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002183"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1532"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1532"	"wc"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002184"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1581"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1581"	"filterspecific"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002185"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1620"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1620"	"clearfilterspecific"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002186"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1647"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1647"	"lastlog"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002187"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1675"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1675"	"logfile"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002188"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1723"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1723"	"filtertask"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002189"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1743"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1743"	"resetfilter"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002190"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1761"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1761"	"clearfilter"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002191"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1780"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1780"	"setloglevel"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-002192"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/debug.c|0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2|1799"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/debug.c"	"0b78331bee5bd87ca5f786d162f345a46a04c255fdea1bc6733fb2f171ad02a2"	"1799"	"steptrace"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
