"interface_id"	"parent_interface_id"	"row_kind"	"caller"	"declaration_evidence"	"required_interface"	"abi_layout"	"owner"	"availability"	"recovery_disposition"	"failure_contract"	"successor"	"focused_evidence"
"MVDM-DECL-03139"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:28"	"host_place_lock"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03139"
"MVDM-DECL-03140"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:29"	"host_check_for_lock"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03140"
"MVDM-DECL-03141"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:30"	"host_clear_lock"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03141"
"MVDM-DECL-03142"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:32"	"gain_ownership"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03142"
"MVDM-DECL-03143"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:33"	"release_ownership"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03143"
"MVDM-DECL-03144"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:34"	"critical_region"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03144"
"MVDM-DECL-03145"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:35"	"host_place_lock"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03145"
"MVDM-DECL-03146"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:36"	"host_check_for_lock"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03146"
"MVDM-DECL-03147"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:37"	"host_clear_lock"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03147"
"MVDM-DECL-03148"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/lock.h:39"	"IPT4"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03148"
"MVDM-DECL-03149"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/mouse_io.h:355"	"mouse_tester"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03149"
"MVDM-DECL-03150"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/mouse_io.h:818"	"host_mouse_conditional_off_enabled"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03150"
"MVDM-DECL-03151"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/mouse_io.h:820"	"mouse_video_mode_changed"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03151"
"MVDM-DECL-03152"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:664"	"IPT6"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03152"
"MVDM-DECL-03153"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:667"	"IPT6"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03153"
"MVDM-DECL-03154"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:788"	"IPT12"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03154"
"MVDM-DECL-03155"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1188"	"smcpyInitialised"	"global-or-type-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03155"
"MVDM-DECL-03156"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1189"	"smcpyMissedPoll"	"global-or-type-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03156"
"MVDM-DECL-03157"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1190"	"Reasonforpoll"	"global-or-type-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03157"
"MVDM-DECL-03158"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1192"	"HostProcessClipData"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03158"
"MVDM-DECL-03159"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1193"	"HostClipboardChanged"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03159"
"MVDM-DECL-03160"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1194"	"HostResetClipboardChange"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03160"
"MVDM-DECL-03161"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1195"	"HostInitClipboardChange"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03161"
"MVDM-DECL-03162"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1196"	"HostGetClipData"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03162"
"MVDM-DECL-03163"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1197"	"HostAssessClipData"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03163"
"MVDM-DECL-03164"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1198"	"HostGetPollReason"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03164"
"MVDM-DECL-03165"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1199"	"msw_causepoll"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03165"
"MVDM-DECL-03166"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/ms_windo.h:1200"	"msw_stillpolling"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03166"
"MVDM-DECL-03167"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/msw_dbg.h:55"	"msw_verbose"	"global-or-type-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03167"
"MVDM-DECL-03168"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/msw_dbg.h:56"	"msw_enterexit"	"global-or-type-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03168"
"MVDM-DECL-03169"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/msw_dbg.h:57"	"mswdvr_debug"	"global-or-type-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03169"
"MVDM-DECL-03170"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:127"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03170"
"MVDM-DECL-03171"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:128"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03171"
"MVDM-DECL-03172"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:130"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03172"
"MVDM-DECL-03173"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:132"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03173"
"MVDM-DECL-03174"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:135"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03174"
"MVDM-DECL-03175"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:138"	"IPT1"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03175"
"MVDM-DECL-03176"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:139"	"IPT1"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03176"
"MVDM-DECL-03177"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:141"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03177"
"MVDM-DECL-03178"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:144"	"IPT2"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03178"
"MVDM-DECL-03179"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:147"	"IPT1"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03179"
"MVDM-DECL-03180"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:148"	"IPT1"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03180"
"MVDM-DECL-03181"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:151"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03181"
"MVDM-DECL-03182"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:152"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03182"
"MVDM-DECL-03183"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:153"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03183"
"MVDM-DECL-03184"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:154"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03184"
"MVDM-DECL-03185"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:155"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03185"
"MVDM-DECL-03186"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:156"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03186"
"MVDM-DECL-03187"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:157"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03187"
"MVDM-DECL-03188"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:158"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03188"
"MVDM-DECL-03189"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:159"	"IPT0"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03189"
"MVDM-DECL-03190"	""	"textual-declaration-candidate"	""	"softpc.new/base/inc/novell.h:161"	"IPT1"	"function-or-callback-textual"	"unassigned-pending-caller-resolution"	"unreviewed"	"unreviewed"	"unreviewed; declaration alone does not prove a required runtime interface"	"T276 S4 caller-to-interface resolution"	"MVDM-DECL-03190"
