classification_id	source_path	source_line	warning	message	architectures	review_cluster	x86_x64_disposition	required_next_read	source_records
T310-S8-P4-CLASS-018650	src/mvdm-host/softpc.new/host/src/nt_ega.c	1522	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036815,T310-S8-P4-WARN-036816
T310-S8-P4-CLASS-018651	src/mvdm-host/softpc.new/host/src/nt_ega.c	1523	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036817,T310-S8-P4-WARN-036818
T310-S8-P4-CLASS-018709	src/mvdm-host/softpc.new/host/src/nt_graph.c	975	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036933,T310-S8-P4-WARN-036934
T310-S8-P4-CLASS-018710	src/mvdm-host/softpc.new/host/src/nt_graph.c	976	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036935,T310-S8-P4-WARN-036936
T310-S8-P4-CLASS-018711	src/mvdm-host/softpc.new/host/src/nt_graph.c	978	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036937,T310-S8-P4-WARN-036938
T310-S8-P4-CLASS-018712	src/mvdm-host/softpc.new/host/src/nt_graph.c	979	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036939,T310-S8-P4-WARN-036940
T310-S8-P4-CLASS-018713	src/mvdm-host/softpc.new/host/src/nt_graph.c	983	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036941,T310-S8-P4-WARN-036942
T310-S8-P4-CLASS-018714	src/mvdm-host/softpc.new/host/src/nt_graph.c	989	C4244	'=': conversion from 'int' to 'WORD', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036943,T310-S8-P4-WARN-036944
T310-S8-P4-CLASS-018715	src/mvdm-host/softpc.new/host/src/nt_graph.c	1047	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036945,T310-S8-P4-WARN-036946
T310-S8-P4-CLASS-018716	src/mvdm-host/softpc.new/host/src/nt_graph.c	1048	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036947,T310-S8-P4-WARN-036948
T310-S8-P4-CLASS-018717	src/mvdm-host/softpc.new/host/src/nt_graph.c	1050	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036949,T310-S8-P4-WARN-036950
T310-S8-P4-CLASS-018718	src/mvdm-host/softpc.new/host/src/nt_graph.c	1051	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036951,T310-S8-P4-WARN-036952
T310-S8-P4-CLASS-018719	src/mvdm-host/softpc.new/host/src/nt_graph.c	1055	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036953,T310-S8-P4-WARN-036954
T310-S8-P4-CLASS-018720	src/mvdm-host/softpc.new/host/src/nt_graph.c	1061	C4244	'=': conversion from 'int' to 'WORD', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036955,T310-S8-P4-WARN-036956
T310-S8-P4-CLASS-018722	src/mvdm-host/softpc.new/host/src/nt_graph.c	1098	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-036959,T310-S8-P4-WARN-036960
T310-S8-P4-CLASS-018724	src/mvdm-host/softpc.new/host/src/nt_graph.c	1402	C4131	'high_stretch3': uses old-style declarator	x64,x86	SPC-HOST-VIDEO-BINDINGS	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-036963,T310-S8-P4-WARN-036964
T310-S8-P4-CLASS-018725	src/mvdm-host/softpc.new/host/src/nt_graph.c	1423	C4131	'high_stretch4': uses old-style declarator	x64,x86	SPC-HOST-VIDEO-BINDINGS	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-036965,T310-S8-P4-WARN-036966
T310-S8-P4-CLASS-018728	src/mvdm-host/softpc.new/host/src/nt_graph.c	1734	C4013	'SetConsolePalette' undefined; assuming extern returning int	x64,x86	SPC-HOST-VIDEO-BINDINGS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-036971,T310-S8-P4-WARN-036972
T310-S8-P4-CLASS-018744	src/mvdm-host/softpc.new/host/src/nt_graph.c	1887	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037003,T310-S8-P4-WARN-037004
T310-S8-P4-CLASS-018745	src/mvdm-host/softpc.new/host/src/nt_graph.c	1888	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037005,T310-S8-P4-WARN-037006
T310-S8-P4-CLASS-018746	src/mvdm-host/softpc.new/host/src/nt_graph.c	1889	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037007,T310-S8-P4-WARN-037008
T310-S8-P4-CLASS-018747	src/mvdm-host/softpc.new/host/src/nt_graph.c	1890	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037009,T310-S8-P4-WARN-037010
T310-S8-P4-CLASS-018748	src/mvdm-host/softpc.new/host/src/nt_graph.c	1910	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037011,T310-S8-P4-WARN-037012
T310-S8-P4-CLASS-018749	src/mvdm-host/softpc.new/host/src/nt_graph.c	1911	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037013,T310-S8-P4-WARN-037014
T310-S8-P4-CLASS-018754	src/mvdm-host/softpc.new/host/src/nt_vga.c	140	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037023,T310-S8-P4-WARN-037024
T310-S8-P4-CLASS-018755	src/mvdm-host/softpc.new/host/src/nt_vga.c	141	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037025,T310-S8-P4-WARN-037026
T310-S8-P4-CLASS-018756	src/mvdm-host/softpc.new/host/src/nt_vga.c	142	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037027,T310-S8-P4-WARN-037028
T310-S8-P4-CLASS-018757	src/mvdm-host/softpc.new/host/src/nt_vga.c	143	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037029,T310-S8-P4-WARN-037030
T310-S8-P4-CLASS-018758	src/mvdm-host/softpc.new/host/src/nt_vga.c	258	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037031,T310-S8-P4-WARN-037032
T310-S8-P4-CLASS-018759	src/mvdm-host/softpc.new/host/src/nt_vga.c	259	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037033,T310-S8-P4-WARN-037034
T310-S8-P4-CLASS-018760	src/mvdm-host/softpc.new/host/src/nt_vga.c	260	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037035,T310-S8-P4-WARN-037036
T310-S8-P4-CLASS-018761	src/mvdm-host/softpc.new/host/src/nt_vga.c	261	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037037,T310-S8-P4-WARN-037038
T310-S8-P4-CLASS-018762	src/mvdm-host/softpc.new/host/src/nt_vga.c	387	C4244	'=': conversion from 'int' to 'SHORT', possible loss of data	x64,x86	SPC-HOST-VIDEO-BINDINGS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037039,T310-S8-P4-WARN-037040
