record_id	source_path	owner_package	review_cluster	profile_class	source_line	candidate_kind	symbol	source_excerpt	review_requirement	x86_x64_disposition
T310-S8-P4-ABI-001254	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	439	function-pointer-declaration-or-slot	setOPLEN_func	extern void (*setOPLEN_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001255	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	439	function-pointer-indirect-call	setOPLEN_func	extern void (*setOPLEN_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001256	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	440	function-pointer-declaration-or-slot	setOPA_func	extern void (*setOPA_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001257	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	440	function-pointer-indirect-call	setOPA_func	extern void (*setOPA_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001258	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	441	function-pointer-declaration-or-slot	setOPB_func	extern void (*setOPB_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001259	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	441	function-pointer-indirect-call	setOPB_func	extern void (*setOPB_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001260	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	442	function-pointer-declaration-or-slot	setOPR_func	extern void (*setOPR_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001261	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	442	function-pointer-indirect-call	setOPR_func	extern void (*setOPR_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001262	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	447	function-pointer-declaration-or-slot	host_simulate_func	extern void (*host_simulate_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001263	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	447	function-pointer-indirect-call	host_simulate_func	extern void (*host_simulate_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001264	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	458	function-pointer-declaration-or-slot	R_ROUTE	extern void (*R_ROUTE)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001265	src/mvdm-host/softpc.new/host/inc/host_cpu.h	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	458	function-pointer-indirect-call	R_ROUTE	extern void (*R_ROUTE)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001266	src/mvdm-host/softpc.new/host/inc/host_def.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	230	architecture-conditional	-	#ifdef i386	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001267	src/mvdm-host/softpc.new/host/inc/nt_com.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	39	function-pointer-declaration-or-slot	GCHfn	typedef HANDLE (*GCHfn)(WORD);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001268	src/mvdm-host/softpc.new/host/inc/nt_com.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	39	function-pointer-indirect-call	GCHfn	typedef HANDLE (*GCHfn)(WORD);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001269	src/mvdm-host/softpc.new/host/inc/nt_com.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	40	function-pointer-declaration-or-slot	GCSfn	typedef BYTE (*GCSfn)(WORD);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001270	src/mvdm-host/softpc.new/host/inc/nt_com.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	40	function-pointer-indirect-call	GCSfn	typedef BYTE (*GCSfn)(WORD);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001271	src/mvdm-host/softpc.new/host/inc/nt_com.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	41	function-pointer-declaration-or-slot	GetCommHandle	extern HANDLE (*GetCommHandle)(WORD);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001272	src/mvdm-host/softpc.new/host/inc/nt_com.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	41	function-pointer-indirect-call	GetCommHandle	extern HANDLE (*GetCommHandle)(WORD);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001273	src/mvdm-host/softpc.new/host/inc/nt_com.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	42	function-pointer-declaration-or-slot	GetCommShadowMSR	extern BYTE (*GetCommShadowMSR)(WORD);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001274	src/mvdm-host/softpc.new/host/inc/nt_com.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	42	function-pointer-indirect-call	GetCommShadowMSR	extern BYTE (*GetCommShadowMSR)(WORD);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001275	src/mvdm-host/softpc.new/host/inc/nt_eoi.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	13	function-pointer-declaration-or-slot	EOIHOOKPROC	typedef VOID (*EOIHOOKPROC)(int IrqLine, int CallCount);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001276	src/mvdm-host/softpc.new/host/inc/nt_eoi.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	13	function-pointer-indirect-call	EOIHOOKPROC	typedef VOID (*EOIHOOKPROC)(int IrqLine, int CallCount);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001277	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	241	function-pointer-declaration-or-slot	cga_text	void (*cga_text)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001278	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	241	function-pointer-indirect-call	cga_text	void (*cga_text)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001279	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	242	function-pointer-declaration-or-slot	cga_med_graph	void (*cga_med_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001280	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	242	function-pointer-indirect-call	cga_med_graph	void (*cga_med_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001281	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	243	function-pointer-declaration-or-slot	cga_hi_graph	void (*cga_hi_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001282	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	243	function-pointer-indirect-call	cga_hi_graph	void (*cga_hi_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001283	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	244	function-pointer-declaration-or-slot	ega_text	void (*ega_text)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001284	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	244	function-pointer-indirect-call	ega_text	void (*ega_text)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001285	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	245	function-pointer-declaration-or-slot	ega_lo_graph	void (*ega_lo_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001286	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	245	function-pointer-indirect-call	ega_lo_graph	void (*ega_lo_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001287	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	246	function-pointer-declaration-or-slot	ega_med_graph	void (*ega_med_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001288	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	246	function-pointer-indirect-call	ega_med_graph	void (*ega_med_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001289	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	247	function-pointer-declaration-or-slot	ega_hi_graph	void (*ega_hi_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001290	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	247	function-pointer-indirect-call	ega_hi_graph	void (*ega_hi_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001291	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	248	function-pointer-declaration-or-slot	vga_graph	void (*vga_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001292	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	248	function-pointer-indirect-call	vga_graph	void (*vga_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001293	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	249	function-pointer-declaration-or-slot	vga_med_graph	void (*vga_med_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001294	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	249	function-pointer-indirect-call	vga_med_graph	void (*vga_med_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001295	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	250	function-pointer-declaration-or-slot	vga_hi_graph	void (*vga_hi_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001296	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	250	function-pointer-indirect-call	vga_hi_graph	void (*vga_hi_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001297	src/mvdm-host/softpc.new/host/inc/nt_graph.h	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	252	function-pointer-declaration-or-slot	v7vga_hi_graph	void (*v7vga_hi_graph)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
