function_id	symbol	stage1_semantic_disposition	function_disposition	final_owner	runtime_direct_call_site_count	caller_paths	selected_definition_candidates	external_definition_candidates	external_package_roots	source_definition_status	first_hop_basis	next_stage
"MVDM-FIRST-HOP-FUNCTION-1288"	"TranslateMDISysAccel"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wumsg.c"	""	"windows/core/ntuser/client/mdiwin.c:125@77471975010484fc6935b91a56cf7450225d44402f6d9e3709fbbdff1c8a706e;nt/private/ntos/w32/ntuser/client/mdiwin.c:125@77471975010484fc6935b91a56cf7450225d44402f6d9e3709fbbdff1c8a706e"	"nt/private;windows/core"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1289"	"TranslateMessage"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"3"	"softpc.new/host/src/nt_hunt.c;vdmutils/pifedit/pifedit.c;wow32/wsext.c;wow32/wumsg.c;wow32/wuser31.c"	""	"windows/core/ntuser/client/ntstubs.c:1017@7df814a5496ceb8cedaee8b51d9f4d1966629f109f15ebf8622805eb6902eb01;nt/private/ntos/w32/ntuser/client/ntstubs.c:1017@7df814a5496ceb8cedaee8b51d9f4d1966629f109f15ebf8622805eb6902eb01"	"nt/private;windows/core"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1290"	"TransmitCommChar"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wucomm.c"	""	"base/win32/client/comm.c:3251@031bd3ae1a02e0384d4901ea12ef09917234e9bfd2202f12f24613df495836b7;nt/private/windows/base/client/comm.c:3251@031bd3ae1a02e0384d4901ea12ef09917234e9bfd2202f12f24613df495836b7"	"base/win32/client;nt/private"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1291"	"UnhandledExceptionFilter"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/host/src/nt_timer.c"	""	"base/win32/client/thread.c:1289@92461a35e121c751b13878f31adeaadeabad6d2ffe8c872f4ea16f7fc36df046;nt/private/windows/base/client/thread.c:1289@92461a35e121c751b13878f31adeaadeabad6d2ffe8c872f4ea16f7fc36df046"	"base/win32/client;nt/private"	"source-definition-candidates-recorded"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1292"	"UnhookWindowsHookEx"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"6"	"wow32/wkman.c;wow32/wowhooks.c;wow32/wuhook.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1293"	"unlink"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"vdmutils/pifedit/mods.c"	""	"nt/private/posix/client/dllfile.c:936@bb45179e239f4bbaea1e2cdf98bcfd33f0c8e00c1ace0a1a6964039c9f6b7552"	"nt/private"	"source-definition-candidates-recorded"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1294"	"UnlockFile"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"2"	"dos/dem/demlock.c;wow32/wkfileio.c"	""	"base/win32/client/filehops.c:1433@25c6a35fcab7e20b8c60956e8706aaeccbc3db198985224e9ba1635beb9a5ad0;nt/private/windows/base/client/filehops.c:1433@25c6a35fcab7e20b8c60956e8706aaeccbc3db198985224e9ba1635beb9a5ad0"	"base/win32/client;nt/private"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1295"	"UnlockResource"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wres32.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1296"	"UnmapViewOfFile"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"4"	"fax/wowfaxui/wfhelper.c;wow32/wdib.c;wow32/wkfileio.c;wow32/wow32fax.c"	""	"base/win32/client/filemap.c:642@fd706b239c95358012ee9c15330b3a2738a939c94b0995746d7a5ba0a57c27a0;nt/private/windows/richedit/src/sift.cpp:604@21efea1bd5e78db449767c1a91c4c24dc8d63df61c329c6f76f414718c8f3160;nt/private/windows/base/client/filemap.c:642@fd706b239c95358012ee9c15330b3a2738a939c94b0995746d7a5ba0a57c27a0"	"base/win32/client;nt/private"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1297"	"UnpackDDElParam"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"4"	"wow32/wmdisp32.c"	""	"windows/port1632/pwin32.c:99@7f553272c584c8a1d6302c37deb93596d8389a31a8c7c266462375898edf364b;windows/core/ntuser/client/ddetrack.c:575@5de517ca6034a3e951669c38e90bedf9ffcc0ac318afb1a46797e03e56abaa61;nt/private/windows/port1632/pwin32.c:99@7f553272c584c8a1d6302c37deb93596d8389a31a8c7c266462375898edf364b;nt/private/ntos/w32/ntuser/client/ddetrack.c:575@5de517ca6034a3e951669c38e90bedf9ffcc0ac318afb1a46797e03e56abaa61"	"nt/private;windows/core;windows/port1632"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1298"	"UnrealizeObject"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wgdi.c"	""	"windows/core/ntgdi/client/object.c:2760@cc616c448244a2073eb109f433db9e64351605246932ccbf08ba088ecae596f8;nt/private/ntos/w32/ntgdi/client/object.c:2760@cc616c448244a2073eb109f433db9e64351605246932ccbf08ba088ecae596f8"	"nt/private;windows/core"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1299"	"UnregisterClass"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wuclass.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1300"	"UpdateColors"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wgpal.c"	""	"windows/core/ntgdi/client/output.c:2378@177ae2b20778d8099e50565f3a2ff650f069548584b52b7652e31bc492df8ebc;nt/private/ntos/w32/ntgdi/client/output.c:2378@177ae2b20778d8099e50565f3a2ff650f069548584b52b7652e31bc492df8ebc"	"nt/private;windows/core"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1301"	"UpdateWindow"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"softpc.new/host/src/nt_hunt.c;vdmutils/pifedit/pifedit.c;wow32/wuwind.c"	""	"windows/core/ntuser/client/client.c:3049@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472;nt/private/windows/win4help/hcrtf/chkmacro.cpp:2393@4397d5138076aab0637e24cc4f75082782445654f477da66a8e5188211e03a21;nt/private/windows/win4help/compiler/hcrtf/chkmacro.cpp:2590@6be20d17c622b16e7e43eebc54999bfa20d5ffa4ec5f5bf175284439778690f0;nt/private/ntos/w32/ntuser/client/client.c:3049@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472;nt/private/windows/opengl/scrsave/common/sswindow.cxx:1092@8d34a32467d3b39db09a28162131dfdd4193f8a245f9cea7e299c8f25918f7d7;nt/private/windows/shell/fontfldr/fontext/src/pfont.cpp:149@a8c758b3248033e4acc17d5c4c03c6ffa82c5d31c4324a5b51d16aa659045815"	"nt/private;windows/core"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1302"	"UserRegisterWowHandlers"	"wow-private-host-contract"	"wow-private-contract-boundary"	"adapter-mvdm-host-out/wow"	"1"	"wow32/wow32.c"	""	"windows/core/ntuser/client/client.c:2256@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472;nt/private/ntos/w32/ntuser/client/client.c:2256@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"nt/private;windows/core"	"source-definition-candidates-recorded"	"WOW product contract requires its own exact package/function review"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1303"	"va_end"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"5"	"fax/wowfax/wowfax.c;softpc.new/host/src/fprt.c;vdd/samples/adlibvdd/vdd.c;vdd/samples/vsbd/vdd.c;vdmredir/vrdebug.c;vdmredir/vrdlcdbg.c;wow32/wmmstru1.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1304"	"va_start"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"8"	"fax/wowfax/wowfax.c;fax/wowfaxui/wfhelper.c;softpc.new/host/src/fprt.c;vdd/samples/adlibvdd/vdd.c;vdd/samples/vsbd/vdd.c;vdmredir/vrdebug.c;vdmredir/vrdlcdbg.c;wow32/wmmstru1.c;wow32/wow32.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1305"	"ValidateRect"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wuser.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1306"	"ValidateRgn"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wuser.c"	""	"windows/core/ntuser/client/client.c:1201@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472;nt/private/ntos/w32/ntuser/client/client.c:1201@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"nt/private;windows/core"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1307"	"VDMConsoleOperation"	"private-console-contract"	"console-private-contract-boundary"	"adapter-mvdm-host-out/win32"	"5"	"softpc.new/host/src/nt_det.c;softpc.new/host/src/nt_event.c;softpc.new/host/src/nt_mouse.c;v86/scaffold/i386/softpc.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"historical console contract requires package-specific modern route or source-shaped unavailable result"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1308"	"VdmMapDosMemory"	"kernel-vdm-monitor-contract"	"kernel-vdm-contract-boundary"	"adapter-mvdm-host-out/monitor + adapter-bochs"	"1"	"softpc.new/host/src/nt_emm.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"kernel VDM contract ends at non-invasive monitor/Bochs mechanics; no kernel source is linked"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1309"	"VdmSetPhysRecStructs"	"selected-mvdm-internal-or-adapter-contract"	"selected-mvdm-adapter-contract"	"selected MVDM owner / adapter-mvdm-host-out"	"2"	"softpc.new/host/src/nt_mem.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"same-shaped selected MVDM/adapter contract has no source definition in selected C/C++ rows"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1310"	"VdmUnmapDosMemory"	"kernel-vdm-monitor-contract"	"kernel-vdm-contract-boundary"	"adapter-mvdm-host-out/monitor + adapter-bochs"	"1"	"softpc.new/host/src/nt_emm.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"kernel VDM contract ends at non-invasive monitor/Bochs mechanics; no kernel source is linked"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1311"	"VerQueryValue"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wkman.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1312"	"vga_card_place_cursor"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/base/video/gfx_updt.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1313"	"vga_card_read_ch"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/base/video/ega_vide.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1314"	"vga_card_read_dot"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/base/video/ega_vide.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1315"	"vga_card_scroll_down"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/base/video/ega_vide.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1316"	"vga_card_scroll_up"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/base/video/ega_vide.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1317"	"vga_card_w_ch_set"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/base/video/ega_vide.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1318"	"vga_card_w_ch_xor"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/base/video/ega_vide.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1319"	"vga_card_w_dot"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/base/video/ega_vide.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1320"	"videoModeIs"	"not-host-runtime-source-only"	"source-excluded-by-selected-file-disposition"	"not applicable"	"0"	"softpc.new/base/video/ega_vide.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"all callers are tool/guest/firmware/not-host-runtime; no runtime first-hop file"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1321"	"VirtualAlloc"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"11"	"softpc.new/host/src/nt_mem.c;softpc.new/host/src/sim32.c;wow32/wkmem.c"	""	"base/win32/client/gmem.c:823@4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09;nt/private/windows/base/client/gmem.c:823@656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"base/win32/client;nt/private"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1322"	"VirtualFree"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"11"	"softpc.new/host/src/nt_mem.c;softpc.new/host/src/sim32.c;wow32/wkmem.c"	""	"base/win32/client/gmem.c:843@4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09;nt/private/windows/base/client/gmem.c:843@656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"base/win32/client;nt/private"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1323"	"VirtualLock"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wkmem.c"	""	"base/win32/client/gmem.c:1015@4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09;nt/private/windows/base/client/gmem.c:1015@656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"base/win32/client;nt/private"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1324"	"VirtualUnlock"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wkmem.c"	""	"base/win32/client/gmem.c:1079@4c75fe3f2c010d5af3e9ce4b7af4991020831ef2a8fd30bbd4b4b5af4c925d09;nt/private/windows/base/client/gmem.c:1079@656f8a29171bcb5eef44907b19e75556d1098332c9e2318b63f2d547e2fabb58"	"base/win32/client;nt/private"	"source-definition-candidates-recorded"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
"MVDM-FIRST-HOP-FUNCTION-1325"	"VkKeyScan"	"public-win32-or-crt-binding"	"modern-system-binding"	"external SDK/CRT"	"1"	"wow32/wkbman.c"	""	""	""	"no-C-C++-provider-definition-required-or-found"	"public contract terminates at a modern public Win32/CRT binding; OpenNT declaration evidence is retained but no OpenNT provider source is imported"	"terminal for one-degree audit; later work follows named owner package"
