record_id	architecture	source_path	source_line	warning	message	occurrence_count	review_cluster	source_review_requirement	disposition
T310-S8-P4-WARN-018879	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2890	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018880	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2891	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018881	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2891	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018882	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2894	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018883	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2894	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018884	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4456	declaration of 'returnValue' hides previous local declaration	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018885	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4457	declaration of 'v1' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018886	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4457	declaration of 'v2' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018887	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4457	declaration of 'v3' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018888	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4457	declaration of 'v4' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018889	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4456	declaration of 'returnValue' hides previous local declaration	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018890	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4457	declaration of 'v1' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018891	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4457	declaration of 'v2' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018892	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4457	declaration of 'v3' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018893	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	2964	C4457	declaration of 'v4' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018894	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3030	C4102	'L23_667if_d': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018895	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3030	C4102	'L23_667if_d': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018896	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3044	C4102	'S_2586_UnchainedWordMove_00000002_00000008_00000000_00000001': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018897	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3044	C4102	'S_2586_UnchainedWordMove_00000002_00000008_00000000_00000001': unreferenced label	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018898	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3048	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018899	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3048	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018900	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3049	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018901	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3049	C4127	conditional expression is constant	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018902	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3052	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018903	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3052	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018904	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4456	declaration of 'returnValue' hides previous local declaration	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018905	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4457	declaration of 'v1' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018906	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4457	declaration of 'v2' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018907	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4457	declaration of 'v3' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018908	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4457	declaration of 'v4' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018909	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4456	declaration of 'returnValue' hides previous local declaration	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018910	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4457	declaration of 'v1' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018911	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4457	declaration of 'v2' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018912	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4457	declaration of 'v3' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018913	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3080	C4457	declaration of 'v4' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018914	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3093	C4245	'=': conversion from 'IS32' to 'IU32', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018915	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3093	C4245	'=': conversion from 'IS32' to 'IU32', signed/unsigned mismatch	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018916	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3098	C4456	declaration of 'returnValue' hides previous local declaration	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018917	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3098	C4457	declaration of 'v1' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018918	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3098	C4457	declaration of 'v2' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018919	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3098	C4457	declaration of 'v3' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018920	x64	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3098	C4457	declaration of 'v4' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018921	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3098	C4456	declaration of 'returnValue' hides previous local declaration	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018922	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3098	C4457	declaration of 'v1' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018923	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3098	C4457	declaration of 'v2' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-018924	x86	src/mvdm-host/softpc.new/base/cvidc/SEVID015.c	3098	C4457	declaration of 'v3' hides function parameter	1	SPC-CVIDC-GENERATED-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
