canonical_interface_id	callee_spelling	raw_candidate_ids	raw_call_site_count	resolution	original_definition_ids	original_definition_identities	basis
"MVDM-FIRST-INTERFACE-000443"	"IUH"	"MVDM-FIRST-CANDIDATE-000428;MVDM-FIRST-CANDIDATE-000429;MVDM-FIRST-CANDIDATE-000430;MVDM-FIRST-CANDIDATE-000431;MVDM-FIRST-CANDIDATE-000432;MVDM-FIRST-CANDIDATE-000433;MVDM-FIRST-CANDIDATE-000434;MVDM-FIRST-CANDIDATE-000435;MVDM-FIRST-CANDIDATE-000436;MVDM-FIRST-CANDIDATE-000437;MVDM-FIRST-CANDIDATE-000438;MVDM-FIRST-CANDIDATE-000439;MVDM-FIRST-CANDIDATE-000440;MVDM-FIRST-CANDIDATE-000441;MVDM-FIRST-CANDIDATE-000442;MVDM-FIRST-CANDIDATE-000443;MVDM-FIRST-CANDIDATE-000444;MVDM-FIRST-CANDIDATE-000445;MVDM-FIRST-CANDIDATE-000446;MVDM-FIRST-CANDIDATE-000447;MVDM-FIRST-CANDIDATE-000448;MVDM-FIRST-CANDIDATE-000449;MVDM-FIRST-CANDIDATE-000450;MVDM-FIRST-CANDIDATE-000451;MVDM-FIRST-CANDIDATE-000452;MVDM-FIRST-CANDIDATE-000453;MVDM-FIRST-CANDIDATE-000454;MVDM-FIRST-CANDIDATE-000455;MVDM-FIRST-CANDIDATE-000456;MVDM-FIRST-CANDIDATE-000457;MVDM-FIRST-CANDIDATE-000458;MVDM-FIRST-CANDIDATE-000459;MVDM-FIRST-CANDIDATE-000460;MVDM-FIRST-CANDIDATE-000461;MVDM-FIRST-CANDIDATE-000462;MVDM-FIRST-CANDIDATE-000463;MVDM-FIRST-CANDIDATE-000464;MVDM-FIRST-CANDIDATE-000465;MVDM-FIRST-CANDIDATE-000466;MVDM-FIRST-CANDIDATE-000467;MVDM-FIRST-CANDIDATE-000468;MVDM-FIRST-CANDIDATE-000469;MVDM-FIRST-CANDIDATE-000470;MVDM-FIRST-CANDIDATE-000471;MVDM-FIRST-CANDIDATE-000472;MVDM-FIRST-CANDIDATE-000473;MVDM-FIRST-CANDIDATE-000474;MVDM-FIRST-CANDIDATE-000475;MVDM-FIRST-CANDIDATE-000476;MVDM-FIRST-CANDIDATE-000477;MVDM-FIRST-CANDIDATE-000478;MVDM-FIRST-CANDIDATE-000479;MVDM-FIRST-CANDIDATE-000480;MVDM-FIRST-CANDIDATE-000481;MVDM-FIRST-CANDIDATE-000482;MVDM-FIRST-CANDIDATE-000483;MVDM-FIRST-CANDIDATE-000484;MVDM-FIRST-CANDIDATE-000485;MVDM-FIRST-CANDIDATE-000486;MVDM-FIRST-CANDIDATE-000487;MVDM-FIRST-CANDIDATE-000488;MVDM-FIRST-CANDIDATE-000489;MVDM-FIRST-CANDIDATE-000490;MVDM-FIRST-CANDIDATE-000491;MVDM-FIRST-CANDIDATE-000492;MVDM-FIRST-CANDIDATE-000493;MVDM-FIRST-CANDIDATE-000494;MVDM-FIRST-CANDIDATE-000495;MVDM-FIRST-CANDIDATE-000496;MVDM-FIRST-CANDIDATE-000497;MVDM-FIRST-CANDIDATE-000498;MVDM-FIRST-CANDIDATE-000499;MVDM-FIRST-CANDIDATE-000500;MVDM-FIRST-CANDIDATE-000501;MVDM-FIRST-CANDIDATE-000502;MVDM-FIRST-CANDIDATE-000503;MVDM-FIRST-CANDIDATE-000504;MVDM-FIRST-CANDIDATE-000505;MVDM-FIRST-CANDIDATE-000506;MVDM-FIRST-CANDIDATE-000507;MVDM-FIRST-CANDIDATE-000508;MVDM-FIRST-CANDIDATE-000509;MVDM-FIRST-CANDIDATE-000510;MVDM-FIRST-CANDIDATE-000511;MVDM-FIRST-CANDIDATE-000512;MVDM-FIRST-CANDIDATE-000513;MVDM-FIRST-CANDIDATE-000514;MVDM-FIRST-CANDIDATE-000515;MVDM-FIRST-CANDIDATE-000516;MVDM-FIRST-CANDIDATE-000517;MVDM-FIRST-CANDIDATE-000518;MVDM-FIRST-CANDIDATE-000519;MVDM-FIRST-CANDIDATE-000520;MVDM-FIRST-CANDIDATE-000521;MVDM-FIRST-CANDIDATE-000522;MVDM-FIRST-CANDIDATE-000523;MVDM-FIRST-CANDIDATE-000524;MVDM-FIRST-CANDIDATE-000525;MVDM-FIRST-CANDIDATE-000526;MVDM-FIRST-CANDIDATE-000527;MVDM-FIRST-CANDIDATE-000528;MVDM-FIRST-CANDIDATE-000529;MVDM-FIRST-CANDIDATE-000530;MVDM-FIRST-CANDIDATE-000531;MVDM-FIRST-CANDIDATE-000532;MVDM-FIRST-CANDIDATE-000533;MVDM-FIRST-CANDIDATE-000534;MVDM-FIRST-CANDIDATE-000535;MVDM-FIRST-CANDIDATE-000536;MVDM-FIRST-CANDIDATE-000537;MVDM-FIRST-CANDIDATE-000538;MVDM-FIRST-CANDIDATE-000539;MVDM-FIRST-CANDIDATE-000540;MVDM-FIRST-CANDIDATE-000541;MVDM-FIRST-CANDIDATE-000542;MVDM-FIRST-CANDIDATE-000543;MVDM-FIRST-CANDIDATE-000544;MVDM-FIRST-CANDIDATE-000545;MVDM-FIRST-CANDIDATE-000546;MVDM-FIRST-CANDIDATE-000547;MVDM-FIRST-CANDIDATE-000548;MVDM-FIRST-CANDIDATE-000549;MVDM-FIRST-CANDIDATE-000550;MVDM-FIRST-CANDIDATE-000551;MVDM-FIRST-CANDIDATE-000552;MVDM-FIRST-CANDIDATE-000553;MVDM-FIRST-CANDIDATE-000554;MVDM-FIRST-CANDIDATE-000555;MVDM-FIRST-CANDIDATE-000556;MVDM-FIRST-CANDIDATE-000557;MVDM-FIRST-CANDIDATE-000558;MVDM-FIRST-CANDIDATE-000559;MVDM-FIRST-CANDIDATE-000560;MVDM-FIRST-CANDIDATE-000561;MVDM-FIRST-CANDIDATE-000562;MVDM-FIRST-CANDIDATE-000563;MVDM-FIRST-CANDIDATE-000564;MVDM-FIRST-CANDIDATE-000565;MVDM-FIRST-CANDIDATE-000566;MVDM-FIRST-CANDIDATE-000567;MVDM-FIRST-CANDIDATE-000568;MVDM-FIRST-CANDIDATE-000569;MVDM-FIRST-CANDIDATE-000570;MVDM-FIRST-CANDIDATE-000571;MVDM-FIRST-CANDIDATE-000572;MVDM-FIRST-CANDIDATE-000573;MVDM-FIRST-CANDIDATE-000574;MVDM-FIRST-CANDIDATE-000575;MVDM-FIRST-CANDIDATE-000576;MVDM-FIRST-CANDIDATE-000577;MVDM-FIRST-CANDIDATE-000578;MVDM-FIRST-CANDIDATE-000579;MVDM-FIRST-CANDIDATE-000580;MVDM-FIRST-CANDIDATE-000581;MVDM-FIRST-CANDIDATE-000582;MVDM-FIRST-CANDIDATE-000583;MVDM-FIRST-CANDIDATE-000584;MVDM-FIRST-CANDIDATE-000585;MVDM-FIRST-CANDIDATE-000586;MVDM-FIRST-CANDIDATE-000587;MVDM-FIRST-CANDIDATE-000588;MVDM-FIRST-CANDIDATE-000589;MVDM-FIRST-CANDIDATE-000590;MVDM-FIRST-CANDIDATE-000591;MVDM-FIRST-CANDIDATE-000592;MVDM-FIRST-CANDIDATE-000593;MVDM-FIRST-CANDIDATE-000594;MVDM-FIRST-CANDIDATE-000595;MVDM-FIRST-CANDIDATE-000596;MVDM-FIRST-CANDIDATE-000597;MVDM-FIRST-CANDIDATE-000598;MVDM-FIRST-CANDIDATE-000599;MVDM-FIRST-CANDIDATE-000600;MVDM-FIRST-CANDIDATE-000601;MVDM-FIRST-CANDIDATE-000602;MVDM-FIRST-CANDIDATE-000603;MVDM-FIRST-CANDIDATE-000604;MVDM-FIRST-CANDIDATE-000605;MVDM-FIRST-CANDIDATE-000606;MVDM-FIRST-CANDIDATE-000607;MVDM-FIRST-CANDIDATE-000608;MVDM-FIRST-CANDIDATE-000609;MVDM-FIRST-CANDIDATE-000610;MVDM-FIRST-CANDIDATE-000611;MVDM-FIRST-CANDIDATE-000612;MVDM-FIRST-CANDIDATE-000613;MVDM-FIRST-CANDIDATE-000614;MVDM-FIRST-CANDIDATE-000615;MVDM-FIRST-CANDIDATE-000616;MVDM-FIRST-CANDIDATE-000617;MVDM-FIRST-CANDIDATE-000618;MVDM-FIRST-CANDIDATE-000619;MVDM-FIRST-CANDIDATE-000620;MVDM-FIRST-CANDIDATE-000621;MVDM-FIRST-CANDIDATE-000622;MVDM-FIRST-CANDIDATE-000623;MVDM-FIRST-CANDIDATE-000624;MVDM-FIRST-CANDIDATE-000625;MVDM-FIRST-CANDIDATE-000626;MVDM-FIRST-CANDIDATE-000627;MVDM-FIRST-CANDIDATE-000628;MVDM-FIRST-CANDIDATE-000629;MVDM-FIRST-CANDIDATE-000630;MVDM-FIRST-CANDIDATE-000631;MVDM-FIRST-CANDIDATE-000632;MVDM-FIRST-CANDIDATE-000633;MVDM-FIRST-CANDIDATE-000634;MVDM-FIRST-CANDIDATE-000635;MVDM-FIRST-CANDIDATE-000636;MVDM-FIRST-CANDIDATE-000637;MVDM-FIRST-CANDIDATE-000638;MVDM-FIRST-CANDIDATE-000639;MVDM-FIRST-CANDIDATE-000640;MVDM-FIRST-CANDIDATE-000641;MVDM-FIRST-CANDIDATE-000642;MVDM-FIRST-CANDIDATE-000643;MVDM-FIRST-CANDIDATE-000644;MVDM-FIRST-CANDIDATE-000645;MVDM-FIRST-CANDIDATE-000646;MVDM-FIRST-CANDIDATE-000647;MVDM-FIRST-CANDIDATE-000648;MVDM-FIRST-CANDIDATE-000649;MVDM-FIRST-CANDIDATE-000650;MVDM-FIRST-CANDIDATE-000651;MVDM-FIRST-CANDIDATE-000652;MVDM-FIRST-CANDIDATE-000653;MVDM-FIRST-CANDIDATE-000654;MVDM-FIRST-CANDIDATE-000655;MVDM-FIRST-CANDIDATE-000656;MVDM-FIRST-CANDIDATE-000657;MVDM-FIRST-CANDIDATE-000658;MVDM-FIRST-CANDIDATE-000659;MVDM-FIRST-CANDIDATE-000660;MVDM-FIRST-CANDIDATE-000661;MVDM-FIRST-CANDIDATE-000662;MVDM-FIRST-CANDIDATE-000663;MVDM-FIRST-CANDIDATE-000664;MVDM-FIRST-CANDIDATE-000665;MVDM-FIRST-CANDIDATE-000666;MVDM-FIRST-CANDIDATE-000667;MVDM-FIRST-CANDIDATE-000668;MVDM-FIRST-CANDIDATE-000669;MVDM-FIRST-CANDIDATE-000670;MVDM-FIRST-CANDIDATE-000671;MVDM-FIRST-CANDIDATE-000672;MVDM-FIRST-CANDIDATE-000673;MVDM-FIRST-CANDIDATE-000674;MVDM-FIRST-CANDIDATE-000675;MVDM-FIRST-CANDIDATE-000676;MVDM-FIRST-CANDIDATE-000677;MVDM-FIRST-CANDIDATE-000678;MVDM-FIRST-CANDIDATE-000679;MVDM-FIRST-CANDIDATE-000680;MVDM-FIRST-CANDIDATE-000681;MVDM-FIRST-CANDIDATE-000682;MVDM-FIRST-CANDIDATE-000683;MVDM-FIRST-CANDIDATE-000684;MVDM-FIRST-CANDIDATE-000685;MVDM-FIRST-CANDIDATE-000686;MVDM-FIRST-CANDIDATE-000687;MVDM-FIRST-CANDIDATE-000688;MVDM-FIRST-CANDIDATE-000689;MVDM-FIRST-CANDIDATE-000690;MVDM-FIRST-CANDIDATE-000691;MVDM-FIRST-CANDIDATE-000692;MVDM-FIRST-CANDIDATE-000693;MVDM-FIRST-CANDIDATE-000694;MVDM-FIRST-CANDIDATE-000695;MVDM-FIRST-CANDIDATE-000696;MVDM-FIRST-CANDIDATE-000697;MVDM-FIRST-CANDIDATE-000698;MVDM-FIRST-CANDIDATE-000699;MVDM-FIRST-CANDIDATE-000700;MVDM-FIRST-CANDIDATE-000701;MVDM-FIRST-CANDIDATE-000702;MVDM-FIRST-CANDIDATE-000703;MVDM-FIRST-CANDIDATE-000704;MVDM-FIRST-CANDIDATE-000705;MVDM-FIRST-CANDIDATE-000706;MVDM-FIRST-CANDIDATE-000707;MVDM-FIRST-CANDIDATE-000708;MVDM-FIRST-CANDIDATE-000709;MVDM-FIRST-CANDIDATE-000710;MVDM-FIRST-CANDIDATE-000711;MVDM-FIRST-CANDIDATE-000712;MVDM-FIRST-CANDIDATE-000713;MVDM-FIRST-CANDIDATE-000714;MVDM-FIRST-CANDIDATE-000715;MVDM-FIRST-CANDIDATE-000716;MVDM-FIRST-CANDIDATE-000717;MVDM-FIRST-CANDIDATE-000718;MVDM-FIRST-CANDIDATE-000719;MVDM-FIRST-CANDIDATE-000720;MVDM-FIRST-CANDIDATE-000721;MVDM-FIRST-CANDIDATE-000722;MVDM-FIRST-CANDIDATE-000723;MVDM-FIRST-CANDIDATE-000724;MVDM-FIRST-CANDIDATE-000725;MVDM-FIRST-CANDIDATE-000726;MVDM-FIRST-CANDIDATE-000727;MVDM-FIRST-CANDIDATE-000728;MVDM-FIRST-CANDIDATE-000729;MVDM-FIRST-CANDIDATE-000730;MVDM-FIRST-CANDIDATE-000731;MVDM-FIRST-CANDIDATE-000732;MVDM-FIRST-CANDIDATE-000733;MVDM-FIRST-CANDIDATE-000734;MVDM-FIRST-CANDIDATE-000735;MVDM-FIRST-CANDIDATE-000736;MVDM-FIRST-CANDIDATE-000737;MVDM-FIRST-CANDIDATE-000738;MVDM-FIRST-CANDIDATE-000739;MVDM-FIRST-CANDIDATE-000740;MVDM-FIRST-CANDIDATE-000741;MVDM-FIRST-CANDIDATE-000742;MVDM-FIRST-CANDIDATE-000743;MVDM-FIRST-CANDIDATE-000744;MVDM-FIRST-CANDIDATE-000745;MVDM-FIRST-CANDIDATE-000746;MVDM-FIRST-CANDIDATE-000747;MVDM-FIRST-CANDIDATE-000748;MVDM-FIRST-CANDIDATE-000749;MVDM-FIRST-CANDIDATE-000750;MVDM-FIRST-CANDIDATE-000751;MVDM-FIRST-CANDIDATE-000752;MVDM-FIRST-CANDIDATE-000753;MVDM-FIRST-CANDIDATE-000754;MVDM-FIRST-CANDIDATE-000755;MVDM-FIRST-CANDIDATE-000756;MVDM-FIRST-CANDIDATE-000757;MVDM-FIRST-CANDIDATE-000758;MVDM-FIRST-CANDIDATE-000759;MVDM-FIRST-CANDIDATE-000760;MVDM-FIRST-CANDIDATE-000761;MVDM-FIRST-CANDIDATE-000762;MVDM-FIRST-CANDIDATE-000763;MVDM-FIRST-CANDIDATE-000764;MVDM-FIRST-CANDIDATE-000765;MVDM-FIRST-CANDIDATE-000766;MVDM-FIRST-CANDIDATE-000767;MVDM-FIRST-CANDIDATE-000768;MVDM-FIRST-CANDIDATE-000769;MVDM-FIRST-CANDIDATE-000770;MVDM-FIRST-CANDIDATE-000771;MVDM-FIRST-CANDIDATE-000772;MVDM-FIRST-CANDIDATE-000773;MVDM-FIRST-CANDIDATE-000774;MVDM-FIRST-CANDIDATE-000775;MVDM-FIRST-CANDIDATE-000776;MVDM-FIRST-CANDIDATE-000777;MVDM-FIRST-CANDIDATE-000778;MVDM-FIRST-CANDIDATE-000779;MVDM-FIRST-CANDIDATE-000780;MVDM-FIRST-CANDIDATE-000781;MVDM-FIRST-CANDIDATE-000782;MVDM-FIRST-CANDIDATE-000783;MVDM-FIRST-CANDIDATE-000784;MVDM-FIRST-CANDIDATE-000785;MVDM-FIRST-CANDIDATE-000786;MVDM-FIRST-CANDIDATE-000787;MVDM-FIRST-CANDIDATE-000788;MVDM-FIRST-CANDIDATE-000789;MVDM-FIRST-CANDIDATE-000790;MVDM-FIRST-CANDIDATE-000791;MVDM-FIRST-CANDIDATE-000792;MVDM-FIRST-CANDIDATE-000793;MVDM-FIRST-CANDIDATE-000794;MVDM-FIRST-CANDIDATE-000795;MVDM-FIRST-CANDIDATE-000796;MVDM-FIRST-CANDIDATE-000797;MVDM-FIRST-CANDIDATE-000798;MVDM-FIRST-CANDIDATE-000799;MVDM-FIRST-CANDIDATE-000800;MVDM-FIRST-CANDIDATE-000801;MVDM-FIRST-CANDIDATE-000802;MVDM-FIRST-CANDIDATE-000803;MVDM-FIRST-CANDIDATE-000804;MVDM-FIRST-CANDIDATE-000805;MVDM-FIRST-CANDIDATE-000806;MVDM-FIRST-CANDIDATE-000807;MVDM-FIRST-CANDIDATE-000808;MVDM-FIRST-CANDIDATE-000809;MVDM-FIRST-CANDIDATE-000810;MVDM-FIRST-CANDIDATE-000811;MVDM-FIRST-CANDIDATE-000812;MVDM-FIRST-CANDIDATE-000813;MVDM-FIRST-CANDIDATE-000814;MVDM-FIRST-CANDIDATE-000815;MVDM-FIRST-CANDIDATE-000816;MVDM-FIRST-CANDIDATE-000817;MVDM-FIRST-CANDIDATE-000818;MVDM-FIRST-CANDIDATE-000819;MVDM-FIRST-CANDIDATE-000820;MVDM-FIRST-CANDIDATE-000821;MVDM-FIRST-CANDIDATE-000822;MVDM-FIRST-CANDIDATE-000823;MVDM-FIRST-CANDIDATE-000824;MVDM-FIRST-CANDIDATE-000825;MVDM-FIRST-CANDIDATE-000826;MVDM-FIRST-CANDIDATE-000827;MVDM-FIRST-CANDIDATE-000828;MVDM-FIRST-CANDIDATE-000829;MVDM-FIRST-CANDIDATE-000830;MVDM-FIRST-CANDIDATE-000831;MVDM-FIRST-CANDIDATE-000832;MVDM-FIRST-CANDIDATE-000833;MVDM-FIRST-CANDIDATE-000834;MVDM-FIRST-CANDIDATE-000835;MVDM-FIRST-CANDIDATE-000836;MVDM-FIRST-CANDIDATE-000837;MVDM-FIRST-CANDIDATE-000838;MVDM-FIRST-CANDIDATE-000839;MVDM-FIRST-CANDIDATE-000840;MVDM-FIRST-CANDIDATE-000841;MVDM-FIRST-CANDIDATE-000842;MVDM-FIRST-CANDIDATE-000843;MVDM-FIRST-CANDIDATE-000844;MVDM-FIRST-CANDIDATE-000845;MVDM-FIRST-CANDIDATE-000846;MVDM-FIRST-CANDIDATE-000847;MVDM-FIRST-CANDIDATE-000848;MVDM-FIRST-CANDIDATE-000849;MVDM-FIRST-CANDIDATE-000850;MVDM-FIRST-CANDIDATE-000851;MVDM-FIRST-CANDIDATE-000852;MVDM-FIRST-CANDIDATE-000853;MVDM-FIRST-CANDIDATE-000854;MVDM-FIRST-CANDIDATE-000855;MVDM-FIRST-CANDIDATE-000856;MVDM-FIRST-CANDIDATE-000857;MVDM-FIRST-CANDIDATE-000858;MVDM-FIRST-CANDIDATE-000859;MVDM-FIRST-CANDIDATE-000860;MVDM-FIRST-CANDIDATE-000861;MVDM-FIRST-CANDIDATE-000862;MVDM-FIRST-CANDIDATE-000863;MVDM-FIRST-CANDIDATE-000864;MVDM-FIRST-CANDIDATE-000865;MVDM-FIRST-CANDIDATE-000866;MVDM-FIRST-CANDIDATE-000867;MVDM-FIRST-CANDIDATE-000868;MVDM-FIRST-CANDIDATE-000869;MVDM-FIRST-CANDIDATE-000870;MVDM-FIRST-CANDIDATE-000871;MVDM-FIRST-CANDIDATE-000872;MVDM-FIRST-CANDIDATE-000873;MVDM-FIRST-CANDIDATE-000874;MVDM-FIRST-CANDIDATE-000875;MVDM-FIRST-CANDIDATE-000876;MVDM-FIRST-CANDIDATE-000877;MVDM-FIRST-CANDIDATE-000878;MVDM-FIRST-CANDIDATE-000879;MVDM-FIRST-CANDIDATE-000880;MVDM-FIRST-CANDIDATE-000881;MVDM-FIRST-CANDIDATE-000882;MVDM-FIRST-CANDIDATE-000883;MVDM-FIRST-CANDIDATE-000884;MVDM-FIRST-CANDIDATE-000885;MVDM-FIRST-CANDIDATE-000886;MVDM-FIRST-CANDIDATE-000887;MVDM-FIRST-CANDIDATE-000888;MVDM-FIRST-CANDIDATE-000889;MVDM-FIRST-CANDIDATE-000890;MVDM-FIRST-CANDIDATE-000891;MVDM-FIRST-CANDIDATE-000892;MVDM-FIRST-CANDIDATE-000893;MVDM-FIRST-CANDIDATE-000894;MVDM-FIRST-CANDIDATE-000895;MVDM-FIRST-CANDIDATE-000896;MVDM-FIRST-CANDIDATE-000897;MVDM-FIRST-CANDIDATE-000898;MVDM-FIRST-CANDIDATE-000899;MVDM-FIRST-CANDIDATE-000900;MVDM-FIRST-CANDIDATE-000901;MVDM-FIRST-CANDIDATE-000902;MVDM-FIRST-CANDIDATE-000903;MVDM-FIRST-CANDIDATE-000904;MVDM-FIRST-CANDIDATE-000905;MVDM-FIRST-CANDIDATE-000906;MVDM-FIRST-CANDIDATE-000907;MVDM-FIRST-CANDIDATE-000908;MVDM-FIRST-CANDIDATE-000909;MVDM-FIRST-CANDIDATE-000910;MVDM-FIRST-CANDIDATE-000911;MVDM-FIRST-CANDIDATE-000912;MVDM-FIRST-CANDIDATE-000913;MVDM-FIRST-CANDIDATE-000914;MVDM-FIRST-CANDIDATE-000915;MVDM-FIRST-CANDIDATE-000916;MVDM-FIRST-CANDIDATE-000917;MVDM-FIRST-CANDIDATE-000918;MVDM-FIRST-CANDIDATE-000919;MVDM-FIRST-CANDIDATE-000920;MVDM-FIRST-CANDIDATE-000921;MVDM-FIRST-CANDIDATE-000922;MVDM-FIRST-CANDIDATE-000923;MVDM-FIRST-CANDIDATE-000924;MVDM-FIRST-CANDIDATE-000925;MVDM-FIRST-CANDIDATE-000926;MVDM-FIRST-CANDIDATE-000927;MVDM-FIRST-CANDIDATE-000928;MVDM-FIRST-CANDIDATE-000929;MVDM-FIRST-CANDIDATE-000930;MVDM-FIRST-CANDIDATE-000931;MVDM-FIRST-CANDIDATE-000932;MVDM-FIRST-CANDIDATE-000933;MVDM-FIRST-CANDIDATE-000934;MVDM-FIRST-CANDIDATE-000935;MVDM-FIRST-CANDIDATE-000936;MVDM-FIRST-CANDIDATE-000937;MVDM-FIRST-CANDIDATE-000938;MVDM-FIRST-CANDIDATE-000939;MVDM-FIRST-CANDIDATE-000940;MVDM-FIRST-CANDIDATE-000941;MVDM-FIRST-CANDIDATE-000942;MVDM-FIRST-CANDIDATE-000943;MVDM-FIRST-CANDIDATE-000944;MVDM-FIRST-CANDIDATE-000945;MVDM-FIRST-CANDIDATE-000946;MVDM-FIRST-CANDIDATE-000947;MVDM-FIRST-CANDIDATE-000948;MVDM-FIRST-CANDIDATE-000949;MVDM-FIRST-CANDIDATE-000950;MVDM-FIRST-CANDIDATE-000951;MVDM-FIRST-CANDIDATE-000952;MVDM-FIRST-CANDIDATE-000953;MVDM-FIRST-CANDIDATE-000954;MVDM-FIRST-CANDIDATE-000955;MVDM-FIRST-CANDIDATE-000956;MVDM-FIRST-CANDIDATE-000957;MVDM-FIRST-CANDIDATE-000958;MVDM-FIRST-CANDIDATE-000959;MVDM-FIRST-CANDIDATE-000960;MVDM-FIRST-CANDIDATE-000961;MVDM-FIRST-CANDIDATE-000962;MVDM-FIRST-CANDIDATE-000963;MVDM-FIRST-CANDIDATE-000964;MVDM-FIRST-CANDIDATE-000965;MVDM-FIRST-CANDIDATE-000966;MVDM-FIRST-CANDIDATE-000967;MVDM-FIRST-CANDIDATE-000968;MVDM-FIRST-CANDIDATE-000969;MVDM-FIRST-CANDIDATE-000970;MVDM-FIRST-CANDIDATE-000971;MVDM-FIRST-CANDIDATE-000972;MVDM-FIRST-CANDIDATE-000973;MVDM-FIRST-CANDIDATE-000974;MVDM-FIRST-CANDIDATE-000975;MVDM-FIRST-CANDIDATE-000976;MVDM-FIRST-CANDIDATE-000977;MVDM-FIRST-CANDIDATE-000978;MVDM-FIRST-CANDIDATE-000979;MVDM-FIRST-CANDIDATE-000980;MVDM-FIRST-CANDIDATE-000981;MVDM-FIRST-CANDIDATE-000982;MVDM-FIRST-CANDIDATE-000983;MVDM-FIRST-CANDIDATE-000984;MVDM-FIRST-CANDIDATE-000985;MVDM-FIRST-CANDIDATE-000986;MVDM-FIRST-CANDIDATE-000987;MVDM-FIRST-CANDIDATE-000988;MVDM-FIRST-CANDIDATE-000989;MVDM-FIRST-CANDIDATE-000990;MVDM-FIRST-CANDIDATE-000991;MVDM-FIRST-CANDIDATE-000992;MVDM-FIRST-CANDIDATE-000993;MVDM-FIRST-CANDIDATE-000994"	"567"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000444"	"kb_setup_vectors"	"MVDM-FIRST-CANDIDATE-001314;MVDM-FIRST-CANDIDATE-001315"	"2"	"original-definition-found"	""	"undefined:1911@c17523f12f895eb144b38692f4d91dc97d539106a8d3e4b8cf23bc4338cd4896"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000445"	"KbdResume"	"MVDM-FIRST-CANDIDATE-001523;MVDM-FIRST-CANDIDATE-001550"	"2"	"original-definition-found"	""	"undefined:2786@d3326210be154866924ca99f1e44e0a76e9a912e15975305804f6b59c4cf7953"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000446"	"keys_in_6805_buff"	"MVDM-FIRST-CANDIDATE-001536"	"1"	"original-definition-found"	""	"undefined:1066@d3326210be154866924ca99f1e44e0a76e9a912e15975305804f6b59c4cf7953"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000447"	"LeaveDebug"	"MVDM-FIRST-CANDIDATE-001043;MVDM-FIRST-CANDIDATE-001081;MVDM-FIRST-CANDIDATE-001083"	"3"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000448"	"LineDDA"	"MVDM-FIRST-CANDIDATE-002350"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000449"	"LineTo"	"MVDM-FIRST-CANDIDATE-001625;MVDM-FIRST-CANDIDATE-001626;MVDM-FIRST-CANDIDATE-001627;MVDM-FIRST-CANDIDATE-001628;MVDM-FIRST-CANDIDATE-001632;MVDM-FIRST-CANDIDATE-001634;MVDM-FIRST-CANDIDATE-002351"	"7"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000450"	"loadFontToEmulation"	"MVDM-FIRST-CANDIDATE-001232"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000451"	"loadFontToVGA"	"MVDM-FIRST-CANDIDATE-001231"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000452"	"LoadResource"	"MVDM-FIRST-CANDIDATE-002651"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000453"	"LocalFileTimeToFileTime"	"MVDM-FIRST-CANDIDATE-000195;MVDM-FIRST-CANDIDATE-002481"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000454"	"LocalNotify"	"MVDM-FIRST-CANDIDATE-002507"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000455"	"LockFile"	"MVDM-FIRST-CANDIDATE-000205;MVDM-FIRST-CANDIDATE-002483"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000456"	"log"	"MVDM-FIRST-CANDIDATE-001835"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
