"caller_path"	"source_line"	"declaration_text"	"edge_kind"	"stage1_state"	"next_stage"	"lexical_name"	"selected_definition_paths"
"softpc.new/host/inc/host_def.h"	"63"	"extern	quick_event_delays	host_delays;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"host_delays"	""
"softpc.new/host/inc/host_def.h"	"208"	"extern unsigned char PifFgPriPercent;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"PifFgPriPercent"	""
"softpc.new/host/inc/host_gfx.h"	"1"	"extern int terminal_type;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"terminal_type"	""
"softpc.new/host/inc/host_rrr.h"	"38"	"extern char szDoomMsg[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szDoomMsg"	""
"softpc.new/host/inc/host_rrr.h"	"39"	"extern char szSysErrMsg[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szSysErrMsg"	""
"softpc.new/host/inc/host_rrr.h"	"41"	"extern char szFrozenString[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szFrozenString"	""
"softpc.new/host/inc/host_rrr.h"	"43"	"extern char szHideMouseMenuStr[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szHideMouseMenuStr"	""
"softpc.new/host/inc/host_rrr.h"	"44"	"extern char szDisplayMouseMenuStr[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szDisplayMouseMenuStr"	""
"softpc.new/host/inc/hostgrph.h"	"5"	"extern long pcwindow;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pcwindow"	""
"softpc.new/host/inc/hostgrph.h"	"6"	"extern int terminal_type;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"terminal_type"	""
"softpc.new/host/inc/monregs.h"	"1"	"extern CONTEXT IntelRegisters;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"IntelRegisters"	""
"softpc.new/host/inc/monregs.h"	"2"	"extern ULONG IntelMSW;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"IntelMSW"	""
"softpc.new/host/inc/nt_det.h"	"12"	"extern PBYTE textBuffer;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"textBuffer"	""
"softpc.new/host/inc/nt_det.h"	"13"	"extern COORD textBufferSize;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"textBufferSize"	""
"softpc.new/host/inc/nt_det.h"	"14"	"extern BOOL Frozen256Packed;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Frozen256Packed"	""
"softpc.new/host/inc/nt_eoi.h"	"27"	"extern ULONG DelayIrqLine;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"DelayIrqLine"	""
"softpc.new/host/inc/nt_eoi.h"	"28"	"extern ULONG UndelayIrqLine;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"UndelayIrqLine"	""
"softpc.new/host/inc/nt_eoi.h"	"31"	"extern VDMVIRTUALICA VirtualIca[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VirtualIca"	""
"softpc.new/host/inc/nt_eoi.h"	"34"	"extern ULONG iretHookActive;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iretHookActive"	""
"softpc.new/host/inc/nt_eoi.h"	"35"	"extern ULONG iretHookMask;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iretHookMask"	""
"softpc.new/host/inc/nt_eoi.h"	"36"	"extern ULONG AddrIretBopTable;  // seg:offset"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"softpc.new/host/inc/nt_event.h"	"55"	"extern DWORD ToggleKeyState;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ToggleKeyState"	""
"softpc.new/host/inc/nt_event.h"	"57"	"extern HANDLE hWndConsole;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hWndConsole"	""
"softpc.new/host/inc/nt_event.h"	"58"	"extern PointerAttachedWindowed;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"PointerAttachedWindowed"	""
"softpc.new/host/inc/nt_event.h"	"59"	"extern BOOL DelayedReattachMouse;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"DelayedReattachMouse"	""
"softpc.new/host/inc/nt_fdisk.h"	"6"	"extern WORD *pFDAccess;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pFDAccess"	""
"softpc.new/host/inc/nt_fdisk.h"	"7"	"extern BYTE number_of_fdisk;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"number_of_fdisk"	""
"softpc.new/host/inc/nt_fdisk.h"	"8"	"extern DWORD max_align_factor;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"max_align_factor"	""
"softpc.new/host/inc/nt_fdisk.h"	"9"	"extern DWORD cur_align_factor;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cur_align_factor"	""
"softpc.new/host/inc/nt_fulsc.h"	"153"	"extern DWORD savedScreenState;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"savedScreenState"	""
"softpc.new/host/inc/nt_fulsc.h"	"154"	"extern BOOL  ConsoleInitialised;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ConsoleInitialised"	""
"softpc.new/host/inc/nt_fulsc.h"	"155"	"extern BOOL  ConsoleNoUpdates;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ConsoleNoUpdates"	""
"softpc.new/host/inc/nt_fulsc.h"	"157"	"extern DWORD mouse_buffer_width;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mouse_buffer_width"	""
"softpc.new/host/inc/nt_fulsc.h"	"158"	"extern DWORD mouse_buffer_height;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mouse_buffer_height"	""
"softpc.new/host/inc/nt_fulsc.h"	"160"	"extern BOOL blocked_in_gfx_mode;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"blocked_in_gfx_mode"	""
"softpc.new/host/inc/nt_graph.h"	"226"	"extern SCREEN_DESCRIPTION   sc;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"sc"	""
"softpc.new/host/inc/nt_graph.h"	"227"	"extern int                  host_screen_scale;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"host_screen_scale"	""
"softpc.new/host/inc/nt_graph.h"	"228"	"extern half_word            bg_col_mask;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"bg_col_mask"	""
"softpc.new/host/inc/nt_graph.h"	"230"	"extern char                *DIBData;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"DIBData"	""
"softpc.new/host/inc/nt_graph.h"	"231"	"extern PBITMAPINFO          MonoDIB;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"MonoDIB"	""
"softpc.new/host/inc/nt_graph.h"	"232"	"extern PBITMAPINFO          CGADIB;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"CGADIB"	""
"softpc.new/host/inc/nt_graph.h"	"233"	"extern PBITMAPINFO          EGADIB;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"EGADIB"	""
"softpc.new/host/inc/nt_graph.h"	"234"	"extern PBITMAPINFO          VGADIB;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VGADIB"	""
"softpc.new/host/inc/nt_graph.h"	"235"	"extern BOOL                 FunnyPaintMode;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"FunnyPaintMode"	""
"softpc.new/host/inc/nt_graph.h"	"433"	"extern BYTE Red[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Red"	""
"softpc.new/host/inc/nt_graph.h"	"434"	"extern BYTE Green[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Green"	""
"softpc.new/host/inc/nt_graph.h"	"435"	"extern BYTE Blue[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Blue"	""
"softpc.new/host/inc/nt_graph.h"	"455"	"extern word int10_seg;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"int10_seg"	""
"softpc.new/host/inc/nt_graph.h"	"456"	"extern word int10_caller;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"int10_caller"	""
"softpc.new/host/inc/nt_graph.h"	"457"	"extern word useHostInt10;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"useHostInt10"	""
"softpc.new/host/inc/nt_graph.h"	"458"	"extern word changing_mode_flag;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"changing_mode_flag"	""
"softpc.new/host/inc/nt_graph.h"	"459"	"extern boolean host_stream_io_enabled;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"host_stream_io_enabled"	""
"softpc.new/host/inc/nt_mouse.h"	"32"	"extern MOUSE_STATUS os_pointer_data;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"os_pointer_data"	""
"softpc.new/host/inc/nt_mouse.h"	"33"	"extern boolean MouseCallBack;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"MouseCallBack"	""
"softpc.new/host/inc/nt_mouse.h"	"49"	"extern BOOL bPointerOff;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"bPointerOff"	""
"softpc.new/host/inc/nt_mouse.h"	"50"	"extern word VirtualX;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VirtualX"	""
"softpc.new/host/inc/nt_mouse.h"	"51"	"extern word VirtualY;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VirtualY"	""
"softpc.new/host/inc/nt_pif.h"	"128"	"extern DWORD dwWNTPifFlags;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"dwWNTPifFlags"	""
