"file_id"	"target_path"	"file_kind"	"original_build_membership"	"original_subpackage_role"	"final_component_owner"	"provisional_composition_disposition"	"source_derived_reason"	"state"	"evidence"
"MVDM-FILE-0834"	"softpc.new/base/inc/gisp_sas.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0835"	"softpc.new/base/inc/gispsvga.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0836"	"softpc.new/base/inc/gmi.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0837"	"softpc.new/base/inc/gore.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0838"	"softpc.new/base/inc/gvi.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0839"	"softpc.new/base/inc/harness.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0840"	"softpc.new/base/inc/haw.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0841"	"softpc.new/base/inc/herc.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0842"	"softpc.new/base/inc/hfx.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0843"	"softpc.new/base/inc/hg_cpu.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0844"	"softpc.new/base/inc/hg_sas.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0845"	"softpc.new/base/inc/hg_stat.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0846"	"softpc.new/base/inc/host.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0847"	"softpc.new/base/inc/host_cfg.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0848"	"softpc.new/base/inc/host_com.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0849"	"softpc.new/base/inc/host_fio.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0850"	"softpc.new/base/inc/host_gwi.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0851"	"softpc.new/base/inc/host_hun.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0852"	"softpc.new/base/inc/host_lpt.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0853"	"softpc.new/base/inc/host_msw.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0854"	"softpc.new/base/inc/host_nls.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0855"	"softpc.new/base/inc/host_pth.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0856"	"softpc.new/base/inc/host_sas.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0857"	"softpc.new/base/inc/host_sig.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0858"	"softpc.new/base/inc/host_str.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0859"	"softpc.new/base/inc/host_uis.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0860"	"softpc.new/base/inc/hosthunt.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0861"	"softpc.new/base/inc/hunter.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0862"	"softpc.new/base/inc/hwvga.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0863"	"softpc.new/base/inc/ica.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0864"	"softpc.new/base/inc/idetect.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0865"	"softpc.new/base/inc/ios.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0866"	"softpc.new/base/inc/ipx.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0867"	"softpc.new/base/inc/j_c_lang.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0868"	"softpc.new/base/inc/jcgensyn.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0869"	"softpc.new/base/inc/jformate.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0870"	"softpc.new/base/inc/keyba.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0871"	"softpc.new/base/inc/keyboard.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0872"	"softpc.new/base/inc/keycaps.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0873"	"softpc.new/base/inc/kybdmtx.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0874"	"softpc.new/base/inc/lm_attr.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0875"	"softpc.new/base/inc/lm_clien.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0876"	"softpc.new/base/inc/lm_code.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0877"	"softpc.new/base/inc/loader.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
