candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	source_map_disposition	global_original_definition_packages	declaration_shapes	declaration_count	static_disposition	rationale	next_action
"MVDM-FIRST-REBASELINED-006319"	"write_ch_set"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"930"	"vga_card_w_ch_set"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006320"	"write_ch_xor"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"995"	"vga_card_w_ch_xor"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006321"	"ega_set_mode"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"1021"	"videoModeIs"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006322"	"ega_set_mode"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"1025"	"hostEasyMode"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006323"	"ega_set_mode"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"1120"	"memset"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006324"	"ega_set_mode"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"1134"	"host_mswin_disable"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006325"	"ega_set_mode"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"1137"	"host_mswin_disable"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006326"	"ega_video_io"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"1906"	"else"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006327"	"ega_write_dot"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"2004"	"vga_card_w_dot"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006328"	"ega_sensible_graph_scroll_up"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"2022"	"vga_card_scroll_up"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006329"	"ega_sensible_graph_scroll_up"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"2031"	"memcpy"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006330"	"ega_sensible_graph_scroll_down"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"2068"	"vga_card_scroll_down"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006331"	"ega_sensible_graph_scroll_down"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"2078"	"memcpy"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006332"	"search_font"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"2112"	"memcmp"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006333"	"ega_read_attrib_char"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"2143"	"vga_card_read_ch"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006334"	"ega_read_dot"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"2156"	"vga_card_read_dot"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006335"	"ega_read_dot"	"softpc.new/base/video/ega_vide.c"	"049c4ea27ebb73296fdc96f932571598e76be8ebcf5165e5cf5815a5095de20f"	"2193"	"vga_card_read_dot"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006336"	"ega_write_init"	"softpc.new/base/video/ega_writ.c"	"42b33f105e30d31a2805d9f835a74d80c47b4d96ee77101c18f096772e60c47a"	"493"	"Cpu_set_vid_wrt_ptrs"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006337"	"ega_write_init"	"softpc.new/base/video/ega_writ.c"	"42b33f105e30d31a2805d9f835a74d80c47b4d96ee77101c18f096772e60c47a"	"496"	"Cpu_set_vid_wrt_ptrs"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006338"	"ega_write_routines_update"	"softpc.new/base/video/ega_writ.c"	"42b33f105e30d31a2805d9f835a74d80c47b4d96ee77101c18f096772e60c47a"	"834"	"Cpu_set_vid_wrt_ptrs"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006339"	"ega_mode1_chn_b_write"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"365"	"mark_byte"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006340"	"ega_mode1_chn_w_write"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"409"	"mark_word"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006341"	"ega_mode1_chn_b_fill"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"533"	"mark_fill"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006342"	"ega_mode1_chn_w_fill"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"544"	"mark_fill"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006343"	"ega_mode1_chn_b_move"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"613"	"mark_string"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006344"	"ega_mode1_chn_w_move"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"651"	"mark_string"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006345"	"ega_mode2_chn_b_write"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"716"	"mark_byte"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006346"	"ega_mode2_chn_w_write"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"821"	"mark_word"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006347"	"ega_mode2_chn_b_fill"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"922"	"mark_fill"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006348"	"ega_mode2_chn_w_fill"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"1025"	"mark_wfill"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006349"	"ega_mode2_chn_move"	"softpc.new/base/video/egwrtm12.c"	"826aa1a6f685f7dc0d8b4362f3eb83899697d8a6e2a555739ff61e2388d254a1"	"1191"	"mark_string"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006350"	"ega_wrap_split_graph_update"	"softpc.new/base/video/gfx_updt.c"	"02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987"	"1828"	"memset"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006351"	"ega_wrap_split_graph_update"	"softpc.new/base/video/gfx_updt.c"	"02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987"	"1832"	"memset"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006352"	"ega_wrap_split_graph_update"	"softpc.new/base/video/gfx_updt.c"	"02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987"	"1836"	"memset"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006353"	"ega_split_graph_update"	"softpc.new/base/video/gfx_updt.c"	"02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987"	"1891"	"memset"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-006354"	"ega_split_graph_update"	"softpc.new/base/video/gfx_updt.c"	"02677d929c9d6e1f7c3157b2925f7099ecf3261bd8d26370d6f1fd738129e987"	"1894"	"memset"	"CRT-source-candidate-present"	"base/crts/crtw32"	"none"	"0"	"public-crt-leaf"	"CRT implementation is a public leaf; do not select an OpenNT CRT body."	"do not inspect a callee body in this disposition phase"
