definition_id	file_id	source_path	source_sha256	package_root	source_line	symbol	linkage	signature_evidence	file_disposition	final_function_disposition	function_disposition_basis	should_recover	recovery_form	leaf_status	leaf_basis	direct_call_summary
"MVDM-ZERO-DEFINITION-002429"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"1932"	"DCXreg"	"external-or-unspecified"	"int DCXreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@1935:macro-expression;AppendString@1937:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002430"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"1942"	"DDXreg"	"external-or-unspecified"	"int DDXreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@1945:macro-expression;AppendString@1947:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002431"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"1952"	"DBPreg"	"external-or-unspecified"	"int DBPreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@1955:macro-expression;AppendString@1957:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002432"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"1962"	"DSPreg"	"external-or-unspecified"	"int DSPreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@1965:macro-expression;AppendString@1967:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002433"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"1972"	"DSIreg"	"external-or-unspecified"	"int DSIreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@1975:macro-expression;AppendString@1977:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002434"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"1982"	"DDIreg"	"external-or-unspecified"	"int DDIreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@1985:macro-expression;AppendString@1987:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002435"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"1992"	"DCSreg"	"external-or-unspecified"	"int DCSreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"selected-zero-degree-callee-present"	"AppendString@1994:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002436"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"1999"	"DDSreg"	"external-or-unspecified"	"int DDSreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"selected-zero-degree-callee-present"	"AppendString@2001:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002437"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2006"	"DSSreg"	"external-or-unspecified"	"int DSSreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"selected-zero-degree-callee-present"	"AppendString@2008:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002438"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2013"	"DESreg"	"external-or-unspecified"	"int DESreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"selected-zero-degree-callee-present"	"AppendString@2015:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002439"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2020"	"DFSreg"	"external-or-unspecified"	"int DFSreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"selected-zero-degree-callee-present"	"AppendString@2022:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002440"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2027"	"DGSreg"	"external-or-unspecified"	"int DGSreg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"selected-zero-degree-callee-present"	"AppendString@2029:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002441"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2034"	"DImmB"	"external-or-unspecified"	"int DImmB(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendNumber@2036:macro-expression"
"MVDM-ZERO-DEFINITION-002442"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2042"	"DImmBEnter"	"external-or-unspecified"	"int DImmBEnter(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendNumber@2044:macro-expression"
"MVDM-ZERO-DEFINITION-002443"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2050"	"DImmBS"	"external-or-unspecified"	"int DImmBS(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendNumber@2054:macro-expression"
"MVDM-ZERO-DEFINITION-002444"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2060"	"DImmW"	"external-or-unspecified"	"int DImmW(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendNumber@2064:macro-expression;AppendNumber@2070:macro-expression"
"MVDM-ZERO-DEFINITION-002445"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2077"	"DImmW1"	"external-or-unspecified"	"int DImmW1(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendNumber@2079:macro-expression"
"MVDM-ZERO-DEFINITION-002446"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2085"	"DjmpB"	"external-or-unspecified"	"int DjmpB(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendNumber@2090:macro-expression;AppendNumber@2092:macro-expression"
"MVDM-ZERO-DEFINITION-002447"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2098"	"DjmpW"	"external-or-unspecified"	"int DjmpW(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendNumber@2103:macro-expression;AppendNumber@2105:macro-expression"
"MVDM-ZERO-DEFINITION-002448"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2111"	"DregSeg"	"external-or-unspecified"	"int DregSeg(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"selected-zero-degree-callee-present"	"AppendString@2115:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002449"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2121"	"DmemB"	"external-or-unspecified"	"int DmemB(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@2127:macro-expression;AppendNumber@2128:macro-expression;AppendChar@2129:macro-expression;ExtraChar@2135:macro-expression;ExtraChar@2138:macro-expression;ExtraChar@2141:macro-expression;ExtraChar@2144:macro-expression;ExtraChar@2147:macro-expression;ExtraChar@2150:macro-expression;ExtraChar@2153:macro-expression;ExtraString@2157:zero:MVDM-ZERO-DEFINITION-002407;ExtraNumber@2158:macro-expression;ExtraString@2159:zero:MVDM-ZERO-DEFINITION-002407;safe_read_byte@2160:zero:MVDM-ZERO-DEFINITION-002409;ExtraNumber@2161:macro-expression;ExtraString@2163:zero:MVDM-ZERO-DEFINITION-002407"
"MVDM-ZERO-DEFINITION-002450"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2171"	"DmemB1"	"external-or-unspecified"	"int DmemB1(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendNumber@2173:macro-expression"
"MVDM-ZERO-DEFINITION-002451"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2178"	"DmemW"	"external-or-unspecified"	"int DmemW(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@2185:macro-expression;AppendNumber@2187:macro-expression;AppendNumber@2191:macro-expression;AppendChar@2194:macro-expression;ExtraChar@2199:macro-expression;ExtraChar@2202:macro-expression;ExtraChar@2205:macro-expression;ExtraChar@2208:macro-expression;ExtraChar@2211:macro-expression;ExtraChar@2214:macro-expression;ExtraChar@2217:macro-expression;ExtraString@2221:zero:MVDM-ZERO-DEFINITION-002407;ExtraNumber@2222:macro-expression;ExtraString@2223:zero:MVDM-ZERO-DEFINITION-002407;safe_read_short@2226:zero:MVDM-ZERO-DEFINITION-002410;ExtraNumber@2227:macro-expression;ExtraString@2229:zero:MVDM-ZERO-DEFINITION-002407;safe_read_long@2234:zero:MVDM-ZERO-DEFINITION-002411;ExtraNumber@2235:macro-expression;ExtraString@2237:zero:MVDM-ZERO-DEFINITION-002407"
"MVDM-ZERO-DEFINITION-002452"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2246"	"DmemD"	"external-or-unspecified"	"int DmemD(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendNumber@2251:macro-expression;AppendChar@2252:macro-expression;AppendNumber@2253:macro-expression;AppendNumber@2260:macro-expression;AppendChar@2261:macro-expression;AppendNumber@2262:macro-expression;FindSymbol@2270:first:MVDM-FIRST-CANDIDATE-001807;ExtraString@2276:zero:MVDM-ZERO-DEFINITION-002407;ExtraString@2277:zero:MVDM-ZERO-DEFINITION-002407;ExtraString@2279:zero:MVDM-ZERO-DEFINITION-002407;ExtraNumber@2280:macro-expression"
"MVDM-ZERO-DEFINITION-002453"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2290"	"DindirmodrmW"	"external-or-unspecified"	"int DindirmodrmW(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendString@2294:zero:MVDM-ZERO-DEFINITION-002406;DmodrmW@2295:zero:MVDM-ZERO-DEFINITION-002417;AppendChar@2296:macro-expression"
"MVDM-ZERO-DEFINITION-002454"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2302"	"DindirFARmodrmW"	"external-or-unspecified"	"int DindirFARmodrmW(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendString@2306:zero:MVDM-ZERO-DEFINITION-002406;DmodrmW@2307:zero:MVDM-ZERO-DEFINITION-002417;AppendChar@2308:macro-expression"
"MVDM-ZERO-DEFINITION-002455"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2314"	"DeeeControl"	"external-or-unspecified"	"int DeeeControl(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@2316:macro-expression;AppendChar@2317:macro-expression;AppendChar@2318:macro-expression"
"MVDM-ZERO-DEFINITION-002456"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2323"	"DeeeDebug"	"external-or-unspecified"	"int DeeeDebug(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@2325:macro-expression;AppendChar@2326:macro-expression;AppendChar@2327:macro-expression"
"MVDM-ZERO-DEFINITION-002457"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2332"	"DeeeTest"	"external-or-unspecified"	"int DeeeTest(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"AppendChar@2334:macro-expression;AppendChar@2335:macro-expression;AppendChar@2336:macro-expression"
"MVDM-ZERO-DEFINITION-002458"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2342"	"checkprefixes"	"external-or-unspecified"	"LPBYTE checkprefixes(LPBYTE lpB)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-002459"	"MVDM-FILE-1399"	"vdmexts/disasm.c"	"6da5a9f7cf7510a0e93586aef7d25f3f14b149250bb7419422edeb32f0c8da71"	"vdmexts"	"2393"	"AppendPrefixes"	"external-or-unspecified"	"void AppendPrefixes(void)"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"selected-zero-degree-callee-present"	"AppendString@2396:zero:MVDM-ZERO-DEFINITION-002406;AppendString@2398:zero:MVDM-ZERO-DEFINITION-002406;AppendString@2400:zero:MVDM-ZERO-DEFINITION-002406;AppendString@2402:zero:MVDM-ZERO-DEFINITION-002406;AppendString@2404:zero:MVDM-ZERO-DEFINITION-002406;AppendString@2406:zero:MVDM-ZERO-DEFINITION-002406"
"MVDM-ZERO-DEFINITION-002460"	"MVDM-FILE-1400"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"vdmexts"	"30"	"GetHeapBase"	"external-or-unspecified"	"GetHeapBase( VOID )"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"one-or-more-first-degree-candidate-callees"	"GetInfoFromSelector@42:first:MVDM-FIRST-CANDIDATE-001808;GetIntelBase@49:first:MVDM-FIRST-CANDIDATE-001809"
"MVDM-ZERO-DEFINITION-002461"	"MVDM-FILE-1400"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"vdmexts"	"56"	"GetFileNameFromOwner"	"external-or-unspecified"	"GetFileNameFromOwner( LPSTR filename, LPSTR OwnerName )"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"leaf"	"no-direct-function-call"	""
"MVDM-ZERO-DEFINITION-002462"	"MVDM-FILE-1400"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"vdmexts"	"65"	"GetHeapOwnerInfo"	"external-or-unspecified"	"GetHeapOwnerInfo( HEAPENTRY *he )"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"strcpy@80:macro-expression;strcpy@83:macro-expression;GetInfoFromSelector@88:first:MVDM-FIRST-CANDIDATE-001810;GetIntelBase@89:first:MVDM-FIRST-CANDIDATE-001811;READMEM@91:macro-expression;ReadByteSafe@96:macro-expression;READMEM@100:macro-expression;_stricmp@103:macro-expression;strcpy@104:macro-expression;strcpy@106:macro-expression;ReadWordSafe@112:macro-expression"
"MVDM-ZERO-DEFINITION-002463"	"MVDM-FILE-1400"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"vdmexts"	"126"	"CheckGlobalHeap"	"external-or-unspecified"	"CheckGlobalHeap( BOOL bVerbose )"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GetHeapBase@138:zero:MVDM-ZERO-DEFINITION-002460;ReadWord@139:macro-expression;ReadWord@140:macro-expression;PRINTF@143:macro-expression;PRINTF@150:macro-expression;ReadGNode32Safe@156:macro-expression;PRINTF@158:macro-expression;PRINTF@166:macro-expression;PRINTF@167:macro-expression;PRINTF@172:macro-expression;PRINTF@173:macro-expression;PRINTF@184:macro-expression;PRINTF@188:macro-expression;PRINTF@194:macro-expression"
"MVDM-ZERO-DEFINITION-002464"	"MVDM-FILE-1400"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"vdmexts"	"200"	"FindHeapEntry"	"external-or-unspecified"	"FindHeapEntry( HEAPENTRY *he, UINT FindMethod, BOOL bVerbose )"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GetHeapBase@213:zero:MVDM-ZERO-DEFINITION-002460;ReadWordSafe@218:macro-expression;ReadGNode32Safe@220:macro-expression;PRINTF@222:macro-expression;PRINTF@228:macro-expression;ReadWord@242:macro-expression;ReadGNode32@259:macro-expression;GetHeapOwnerInfo@266:zero:MVDM-ZERO-DEFINITION-002462;ReadWord@274:macro-expression;ReadGNode32@281:macro-expression;GetHeapOwnerInfo@296:zero:MVDM-ZERO-DEFINITION-002462;GetHeapOwnerInfo@302:zero:MVDM-ZERO-DEFINITION-002462;_stricmp@303:macro-expression;GetHeapOwnerInfo@311:zero:MVDM-ZERO-DEFINITION-002462"
"MVDM-ZERO-DEFINITION-002465"	"MVDM-FILE-1400"	"vdmexts/heap.c"	"3e4544bbd3030ea995b0d79c91ad34a45c6a022f8e67c69060454049b3489d8f"	"vdmexts"	"330"	"chkheap"	"external-or-unspecified"	"chkheap( CMD_ARGLIST )"	"tool-only"	"tool-only"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"no"	"not-host-runtime"	"non-leaf"	"macro-or-function-pointer-expression-present"	"CMD_INIT@334:macro-expression;CheckGlobalHeap@335:zero:MVDM-ZERO-DEFINITION-002463;PRINTF@336:macro-expression"
