"symbol"	"invocation_count"	"upstream_declaration_candidates"	"upstream_package_roots"	"first_hop_state"	"next_stage"	"selected_declaration_candidates"
"GlobalLock"	"31"	"com/ole32/olecnv32/error.h:23;public/sdk/inc/winbase.h:1303;public/sdk/inc/windowsx.h:26;public/sdk/inc/windowsx.h:31;public/sdk/inc/windowsx.h:33;public/sdk/inc/windowsx.h:679;public/sdk/inc/windowsx.h:685;sdktools/winobj/winfile.h:1042;shell/inc/port32.h:63;windows/core/ntuser/client/usercli.h:105;windows/core/ntuser/client/usercli.h:78;windows/core/ntuser/inc/ntcb.h:360"	"com/ole32/olecnv32;public/sdk/inc;sdktools/winobj/winfile.h;shell/inc/port32.h;windows/core/ntuser"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\v86\scaffold\i386\x86.h:118;src/mvdm-host\wow32\wcuricon.h:5"
"GlobalLock16"	"40"	"public/internal/base/inc/winbasep.h:274;public/internal/shell/inc/port32.h:48;shell/inc/port32.h:63"	"public/internal/base;public/internal/shell;shell/inc/port32.h"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\wow32\wcall16.h:48;src/mvdm-platform-abi\source\public\internal\base\inc\winbasep.h:274"
"GlobalLRUNewest"	"1"	"admin/netui/common/hack/dos/windows.h:588;com/ole32/olethunk/ole16/inc/windows.h:638;public/sdk/inc/winbase.h:551;sdktools/jetadmin/inc/winbase.h:521;sdktools/jetadmin/sdk/inc32/winbase.h:488"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"GlobalLRUOldest"	"1"	"admin/netui/common/hack/dos/windows.h:589;com/ole32/olethunk/ole16/inc/windows.h:639;public/sdk/inc/winbase.h:552;sdktools/jetadmin/inc/winbase.h:522;sdktools/jetadmin/sdk/inc32/winbase.h:489"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"GlobalMemoryStatus"	"4"	"public/sdk/inc/winbase.h:1369;sdktools/jetadmin/inc/winbase.h:1188;sdktools/jetadmin/sdk/inc32/winbase.h:1118;sdktools/wap/base/baseapi.h:249"	"public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;sdktools/wap/base"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\wow32\wktbl2.h:296"
"GlobalPageLock"	"1"	"admin/netui/common/hack/dos/windows.h:582;com/ole32/olethunk/ole16/inc/windows.h:632;windows/port1632/preport.h:149"	"admin/netui/common;com/ole32/olethunk;windows/port1632/preport.h"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"GlobalPageUnlock"	"1"	"admin/netui/common/hack/dos/windows.h:583;com/ole32/olethunk/ole16/inc/windows.h:633;windows/port1632/preport.h:150"	"admin/netui/common;com/ole32/olethunk;windows/port1632/preport.h"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"GlobalReAlloc"	"1"	"admin/netui/common/hack/dos/windows.h:549;admin/netui/common/hack/dos/windows.h:552;net/sockets/winsock2.nt5/ws2help/precomp.h:141;net/sockets/winsock2/ws2help/precomp.h:75;public/internal/shell/inc/heapaloc.h:229;public/internal/shell/inc/heapaloc.h:231;public/internal/shell/inc/heapaloc.h:234;public/internal/shell/inc/heapaloc.h:71;public/sdk/inc/winbase.h:1279;public/sdk/inc/winbase.h:553;public/sdk/inc/windowsx.h:33;windows/core/ntuser/client/usercli.h:111"	"admin/netui/common;net/sockets/winsock2;net/sockets/winsock2.nt5;public/internal/shell;public/sdk/inc;windows/core/ntuser"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"GlobalSize"	"8"	"admin/netui/common/hack/dos/windows.h:566;com/ole32/com/remote.obs/dde/server/srvr.h:19;com/ole32/olethunk/ole16/inc/windows.h:616;public/internal/shell/inc/heapaloc.h:337;public/internal/shell/inc/heapaloc.h:72;public/internal/shell/inc/port32.h:51;public/sdk/inc/pwin32.h:285;public/sdk/inc/winbase.h:1288;sdktools/wap/base/baseapi.h:251;shell/inc/port32.h:66;windows/core/ntuser/client/usercli.h:112;windows/core/ntuser/inc/ntcftxt.h:496"	"admin/netui/common;com/ole32/com;com/ole32/olethunk;public/internal/shell;public/sdk/inc;sdktools/wap/base;shell/inc/port32.h;windows/core/ntuser"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"GlobalUnfix"	"1"	"admin/netui/common/hack/dos/windows.h:586;com/ole32/olethunk/ole16/inc/windows.h:636;public/sdk/inc/winbase.h:1348;public/sdk/inc/winbase.h:51;public/sdk/inc/wownt32.h:49;public/sdk/inc/wownt32.h:53;sdktools/jetadmin/inc/winbase.h:1167;sdktools/jetadmin/inc/winbase.h:40;sdktools/jetadmin/inc/wownt32.h:49;sdktools/jetadmin/sdk/inc32/winbase.h:1097;sdktools/jetadmin/sdk/inc32/winbase.h:40;sdktools/wap/base/baseapi.h:253"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;sdktools/wap/base"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"GlobalUnlock"	"32"	"admin/netui/common/hack/dos/windows.h:564;public/sdk/inc/winbase.h:1319;public/sdk/inc/windowsx.h:28;public/sdk/inc/windowsx.h:679;public/sdk/inc/windowsx.h:685;sdktools/winobj/winfile.h:1044;shell/inc/port32.h:64;shell/shell32/pifmgrp.h:82;shell/shell32/pifmgrp.h:83;windows/core/ntuser/client/usercli.h:106;windows/core/ntuser/client/usercli.h:84;windows/core/ntuser/client/usercli.h:87"	"admin/netui/common;public/sdk/inc;sdktools/winobj/winfile.h;shell/inc/port32.h;shell/shell32/pifmgrp.h;windows/core/ntuser"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\v86\scaffold\i386\x86.h:119"
"GlobalUnlock16"	"42"	"public/internal/base/inc/winbasep.h:281;public/internal/shell/inc/port32.h:49;shell/inc/port32.h:64"	"public/internal/base;public/internal/shell;shell/inc/port32.h"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\wow32\wcall16.h:49;src/mvdm-platform-abi\source\public\internal\base\inc\winbasep.h:281"
"GlobalUnlockFree16"	"51"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\wow32\wcall16.h:50"
"GlobalUnWire"	"1"	"admin/netui/common/hack/dos/windows.h:580;com/ole32/olethunk/ole16/inc/windows.h:630;public/sdk/inc/winbase.h:1362;sdktools/jetadmin/inc/winbase.h:1181;sdktools/jetadmin/sdk/inc32/winbase.h:1111;sdktools/wap/base/baseapi.h:252"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;sdktools/wap/base"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"GlobalWire"	"1"	"admin/netui/common/hack/dos/windows.h:575;admin/netui/common/hack/dos/windows.h:577;com/ole32/olethunk/ole16/inc/windows.h:625;com/ole32/olethunk/ole16/inc/windows.h:627;public/sdk/inc/winbase.h:1355;sdktools/jetadmin/inc/winbase.h:1174;sdktools/jetadmin/sdk/inc32/winbase.h:1104;sdktools/wap/base/baseapi.h:255"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;sdktools/wap/base"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"Glue_set_vid_rd_ptrs"	"11"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"Glue_set_vid_wrt_ptrs"	"12"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"gmi_redefine_mem"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\gmi.h:66;src/mvdm-host\softpc.new\base\inc\gmi.h:76"
"go_slow"	"9"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"going"	"1"	"base/boot/lib/x86/bootx86.h:58;base/fs/srv/srvblock.h:1078;base/ntos/cache/cc.h:1310;com/oleaut32/typelib/obwlm.h:42;net/sockets/winsock2.nt5/dll/ws2_chat/ws2_chat.h:61;net/sockets/winsock2/dll/ws2_chat/ws2_chat.h:61;shell/shell32/pifmgrp.h:80;shell/shell32/resolve.h:11;shell/shell32/shellprv.h:766;windows/core/ntuser/inc/ntcb.h:1574;windows/core/ntuser/inc/ntcftxt.h:1490;windows/diamond/chuck/fdi_int.h:200"	"base/boot/lib;base/fs/srv;base/ntos/cache;com/oleaut32/typelib;net/sockets/winsock2;net/sockets/winsock2.nt5;shell/shell32/pifmgrp.h;shell/shell32/resolve.h;shell/shell32/shellprv.h;windows/core/ntuser;windows/diamond/chuck"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\dos\dem\dosdef.h:4;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:134;src/mvdm-host\softpc.new\base\inc\rs232.h:307;src/mvdm-host\softpc.new\base\inc\rs232.h:308;src/mvdm-host\vdmredir\vrdlc.h:882;src/mvdm-platform-abi\source\public\ddk\inc\ntddser.h:424;src/mvdm-platform-abi\source\public\internal\ds\inc\netlock.h:72;src/mvdm-platform-abi\source\public\internal\printscan\inc\winddiui.h:183"
"Golf"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"GP"	"100"	"base/boot/startup/x86/ntimage.h:324;base/ntos/inc/x86.h:1357;com/oleaut32/typelib/ntimage.h:273;public/internal/shell/inc16/vmm.h:1736;public/sdk/inc/ntimage.h:445;public/sdk/inc/winnt.h:5032;public/sdk/inc/winnt.h:5100;public/sdk/inc/winnt.h:5415;public/sdk/inc/winnt.h:5416;public/sdk/inc/winnt.h:5482;public/sdk/inc/winnt.h:5483;windows/core/ntuser/inc/ntcb.h:2905"	"base/boot/startup;base/ntos/inc;com/oleaut32/typelib;public/internal/shell;public/sdk/inc;windows/core/ntuser"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:148;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:152;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:156;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:160;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:164;src/mvdm-host\softpc.new\base\ccpu386\c_oprnd.h:168;src/mvdm-host\softpc.new\base\ccpu386\c_xcptn.h:53"
"GP_INT"	"4"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\c_xcptn.h:59"
"GrabMutex"	"35"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\host\inc\nt_graph.h:212;src/mvdm-host\softpc.new\host\inc\nt_graph.h:215"
"graphics"	"1"	"base/boot/inc/bldr.h:627;base/boot/lib/x86/displayp.h:96;com/ole32/olecnv32/gdiprim.h:217;public/sdk/inc/wingdi.h:1825;public/sdk/inc/wingdi.h:3294;public/sdk/inc/wingdi.h:3590;public/sdk/inc/wingdi.h:3592;public/sdk/inc/wingdi.h:3602;public/sdk/inc/wingdi.h:3604;shell/shell32/shellvm.h:315;windows/core/ntgdi/printers/rasprint.sp1/rasddui/sf_pcl.h:19;windows/core/ntuser/inc/user.h:1536"	"base/boot/inc;base/boot/lib;com/ole32/olecnv32;public/sdk/inc;shell/shell32/shellvm.h;windows/core/ntgdi;windows/core/ntuser"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\bios.h:53;src/mvdm-host\softpc.new\base\inc\cmos.h:383;src/mvdm-host\softpc.new\base\inc\hunter.h:30;src/mvdm-host\softpc.new\base\inc\hunter.h:31;src/mvdm-host\softpc.new\base\inc\ios.h:52;src/mvdm-host\softpc.new\host\inc\nt_cgalt.h:14;src/mvdm-host\softpc.new\host\inc\nt_egalt.h:16;src/mvdm-host\softpc.new\host\inc\nt_fulsc.h:8;src/mvdm-host\softpc.new\host\inc\nt_paint.h:1;src/mvdm-host\softpc.new\host\inc\nt_uis.h:106;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:488;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:512"
"graphics_write_char"	"3"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"Grayed"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"GrayString"	"3"	"admin/netui/common/hack/dos/windows.h:1643;com/ole32/olethunk/ole16/inc/windows.h:1696;public/sdk/inc/mfc30/afxpriv.h:271;public/sdk/inc/mfc30/afxwin.h:765;public/sdk/inc/mfc40/afxpriv.h:316;public/sdk/inc/mfc40/afxwin.h:880;public/sdk/inc/mfc42/afxpriv.h:283;public/sdk/inc/mfc42/afxwin.h:884;public/sdk/inc/winuser.h:4988;public/sdk/inc/winuser.h:4990;windows/core/ntuser/inc/user.h:1567;windows/core/ntuser/inc/user.h:1569"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;windows/core/ntuser"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-support\inc\wow.h:350"
"Green"	"1"	"public/internal/windows/inc/winddi.h:585;windows/core/ntgdi/icm/inc/icm.h:170;windows/core/ntgdi/inc/ht.h:1082;windows/core/ntgdi/inc/ht.h:1085;windows/core/ntgdi/inc/ht.h:1349;windows/core/ntgdi/inc/ht.h:1616;windows/core/ntgdi/inc/ht.h:303;windows/core/ntgdi/inc/ht.h:311;windows/core/ntgdi/inc/ht.h:320;windows/core/ntgdi/inc/ht.h:940;windows/core/ntgdi/inc/ht.h:956"	"public/internal/windows;windows/core/ntgdi"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\host\inc\nt_graph.h:434;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:1490;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:1499;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:742;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:743;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:821;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:829;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:853;src/mvdm-platform-abi\source\public\internal\windows\inc\winddi.h:585"
"greyed"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"group"	"1"	"base/boot/startup/x86/ntimage.h:777;base/ntos/se/tokenp.h:119;base/ntos/se/tokenp.h:148;base/ntos/se/tokenp.h:153;base/ntos/se/tokenp.h:308;base/ntos/se/tokenp.h:310;base/ntos/se/tokenp.h:311;base/ntos/se/tokenp.h:328;base/ntos/se/tokenp.h:341;base/ntos/se/tokenp.h:342;base/ntos/se/tokenp.h:343;windows/diamond/ttfver.h:8"	"base/boot/startup;base/ntos/se;windows/diamond/ttfver.h"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\vdmredir\vrdlc.h:359;src/mvdm-host\vdmredir\vrdlc.h:464;src/mvdm-platform-abi\source\public\sdk\inc\dlcapi.h:291;src/mvdm-platform-abi\source\public\sdk\inc\dlcapi.h:292;src/mvdm-platform-abi\source\public\sdk\inc\dlcapi.h:311;src/mvdm-platform-abi\source\public\sdk\inc\dlcapi.h:317;src/mvdm-platform-abi\source\public\sdk\inc\dlcapi.h:318;src/mvdm-platform-abi\source\public\sdk\inc\dlcapi.h:558;src/mvdm-platform-abi\source\public\sdk\inc\dlcapi.h:98;src/mvdm-platform-abi\source\public\sdk\inc\ntseapi.h:1017;src/mvdm-platform-abi\source\public\sdk\inc\ntseapi.h:902"
"guess"	"2"	"base/crts/crtw32/h/varargs.h:178;base/crts/libw32/include/stdarg.h:143;base/crts/libw32/include/varargs.h:142;base/ntos/inc/io.h:2604;base/ntos/inc/ntsrv.h:16833;ds/netapi/svcdlls/repl/common/repldefs.h:217;windows/core/ntuser/inc/ntcb.h:1012;windows/core/ntuser/inc/ntcb.h:1018;windows/core/ntuser/inc/ntcb.h:1019;windows/core/ntuser/inc/ntcb.h:5986;windows/core/ntuser/inc/ntcb.h:5992;windows/core/ntuser/inc/ntcb.h:5993"	"base/crts/crtw32;base/crts/libw32;base/ntos/inc;ds/netapi/svcdlls;windows/core/ntuser"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\suplib.h:22;src/mvdm-platform-abi\source\public\internal\ds\inc\netlib.h:290"
"guess_lin_phys"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"guess_lin_pte"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"guess_media_density"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"guessing"	"1"	"base/fs/udfs/iso13346.h:790;public/internal/ds/inc/rxsess.h:112"	"base/fs/udfs;public/internal/ds"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-platform-abi\source\public\internal\ds\inc\rxsess.h:112"
"gvdl"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\keycaps.h:4;src/mvdm-host\softpc.new\base\inc\m_keybdp.h:4;src/mvdm-host\softpc.new\base\inc\mark_ima.h:4;src/mvdm-host\softpc.new\base\inc\unix_cnf.h:4;src/mvdm-host\softpc.new\host\inc\nt_conf.h:3"
"gvi_term"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\gvi.h:100"
"HACCEL32"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\wow32\waccel.h:33"
"half_word"	"12"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\host\inc\host_cpu.h:100;src/mvdm-host\softpc.new\host\inc\host_cpu.h:55;src/mvdm-host\softpc.new\host\inc\host_cpu.h:56;src/mvdm-host\softpc.new\host\inc\host_cpu.h:99;src/mvdm-host\softpc.new\host\inc\host_hfx.h:200;src/mvdm-host\softpc.new\host\inc\host_hfx.h:208;src/mvdm-host\softpc.new\host\inc\nt_cgalt.h:16;src/mvdm-host\softpc.new\host\inc\nt_cgalt.h:52;src/mvdm-host\softpc.new\host\inc\sim32.h:16;src/mvdm-host\softpc.new\host\inc\sim32.h:25;src/mvdm-host\softpc.new\host\inc\sim32.h:26;src/mvdm-host\v86\monitor\i386\monitorp.h:55"
"handle"	"16"	"windows/core/w32inc/w32p.h:34;windows/core/w32inc/w32p.h:78;windows/core/w32inc/w32p.h:85;windows/diamond/variable.h:242;windows/diamond/variable.h:253;windows/diamond/variable.h:264;windows/diamond/variable.h:278;windows/diamond/variable.h:292;windows/diamond/variable.h:304;windows/diamond/variable.h:317;windows/diamond/variable.h:342;windows/diamond/variable.h:56"	"windows/core/w32inc;windows/diamond/variable.h"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\bde\bde.h:129;src/mvdm-host\bde\bde.h:130;src/mvdm-host\bde\bde.h:131;src/mvdm-host\bde\bde.h:140;src/mvdm-host\bde\bde.h:160;src/mvdm-host\bde\bde.h:161;src/mvdm-host\bde\bde.h:179;src/mvdm-host\bde\bde.h:180;src/mvdm-platform-abi\source\public\internal\windows\inc\winddi.h:153;src/mvdm-platform-abi\source\public\internal\windows\inc\winddi.h:196;src/mvdm-platform-abi\source\public\sdk\inc\dlcapi.h:226;src/mvdm-platform-abi\source\public\sdk\inc\nturtl.h:876"
"HANDLE_FROM_WORDS"	"11"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-support\inc\vdmredir.h:108;src/mvdm-support\inc\vdmredir.h:110"
"handle_ok"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:192"
"handlers"	"1"	"base/fs/npfs/npprocs.h:722;base/fs/ntfs/ntfsproc.h:160;base/fs/rdr/bowser/bowipx.h:50;base/fs/rdr/driver/rdrprocs.h:1988;base/fs/srv/ipx.h:17;base/ntos/fstub/drivesup.h:12;base/ntos/rtl/alpha/ntrtlalp.h:103;net/sockets/winsock2.nt5/dll/dt_dll/handlers.h:7;sdktools/z/src/z.h:456;shell/shell32/docfind.h:185;shell/shell32/idlcomm.h:182"	"base/fs/npfs;base/fs/ntfs;base/fs/rdr;base/fs/srv;base/ntos/fstub;base/ntos/rtl;net/sockets/winsock2.nt5;sdktools/z/src;shell/shell32/docfind.h;shell/shell32/idlcomm.h"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\dpmi\pmdefs.inc:368;src/mvdm-host\dpmi\pmdefs.inc:439;src/mvdm-host\vdmredir\vrdlc.h:1067;src/mvdm-platform-abi\source\public\internal\ds\inc\config.h:34;src/mvdm-platform-abi\source\public\internal\ds\inc\configp.h:25;src/mvdm-platform-abi\source\public\internal\ds\inc\configp.h:99;src/mvdm-platform-abi\source\public\internal\ds\inc\rx.h:29;src/mvdm-platform-abi\source\public\internal\ds\inc\xstypes.h:109;src/mvdm-platform-abi\source\public\sdk\inc\nt_vdd.h:175;src/mvdm-platform-abi\source\public\sdk\inc\nt_vdd.h:28;src/mvdm-support\inc\vrmslot.h:11;src/mvdm-support\inc\vrnmpipe.h:11"
