candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	declaration_shapes	original_mvdm_definition_candidate_count	original_mvdm_definition_identities	next_disposition
"MVDM-FIRST-REBASELINED-009520"	"DdeUninitialize"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"527"	"DestroyPile"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|572;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|572"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009558"	"DdeQueryConvInfo"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"980"	"Findqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009564"	"DdeSetUserHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1070"	"Findqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009566"	"DdePostAdvise"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1151"	"IncHszCount"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009569"	"DdeClientTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1313"	"PutData"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/hdata.c|ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8|13;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/hdata.c|ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8|13"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009570"	"DdeClientTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1356"	"FarAllocMem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgmem.c|94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8|430;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgmem.c|94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8|430"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009571"	"DdeCreateDataHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1528"	"PutData"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/hdata.c|ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8|13;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/hdata.c|ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8|13"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009572"	"DdeCreateDataHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1533"	"FarAllocMem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgmem.c|94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8|430;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgmem.c|94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8|430"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009573"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1585"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009575"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1617"	"CopyHugeBlock"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|843;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|843"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009577"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1623"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009578"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1629"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009579"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1634"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009580"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1636"	"AddPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009581"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1639"	"AddPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009582"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1646"	"CopyHugeBlock"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|843;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|843"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009583"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1646"	"HugeOffset"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009585"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1786"	"SwitchDS"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009587"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1796"	"SwitchDS"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009590"	"DdeCreateStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1906"	"FindAddHsz"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|134;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|134"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009591"	"DdeCreateStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1910"	"AddPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009592"	"DdeFreeStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1945"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009593"	"DdeFreeStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1946"	"FreeHsz"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009594"	"DdeKeepStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1971"	"AddPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009595"	"DdeKeepStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1972"	"IncHszCount"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009597"	"DdeQueryString"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2004"	"QueryHszName"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|101;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|101"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009598"	"DdeQueryString"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2013"	"QueryHszLength"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|78;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|78"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009603"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2135"	"Findqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009604"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2155"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009605"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2165"	"FreeHsz"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009606"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2166"	"Deleteqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009609"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2311"	"PopPileSubitem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|743;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|743"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009610"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2313"	"FreeHsz"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009611"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2322"	"CreatePile"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|552;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|552"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009612"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2324"	"IncHszCount"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009613"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2325"	"AddPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009614"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2327"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009615"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2334"	"FreeHsz"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009617"	"AddAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"407"	"IncHszCount"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009618"	"AddAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"408"	"NewLstItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|206;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|206"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009619"	"DeleteAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"441"	"FreeHsz"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
