canonical_interface_id	callee_spelling	raw_call_site_count	raw_candidate_ids	caller_definition_count	caller_source_identities	initial_first_degree_statuses	prior_semantic_dispositions	boundary
"MVDM-FIRST-INTERFACE-000500"	"NtMapViewOfSection"	"20"	"MVDM-FIRST-CANDIDATE-001777;MVDM-FIRST-CANDIDATE-001779;MVDM-FIRST-CANDIDATE-001780;MVDM-FIRST-CANDIDATE-001783;MVDM-FIRST-CANDIDATE-001786;MVDM-FIRST-CANDIDATE-001788;MVDM-FIRST-CANDIDATE-001790;MVDM-FIRST-CANDIDATE-001792;MVDM-FIRST-CANDIDATE-001793;MVDM-FIRST-CANDIDATE-001799;MVDM-FIRST-CANDIDATE-001837;MVDM-FIRST-CANDIDATE-001840;MVDM-FIRST-CANDIDATE-001842;MVDM-FIRST-CANDIDATE-001937;MVDM-FIRST-CANDIDATE-001967;MVDM-FIRST-CANDIDATE-001968;MVDM-FIRST-CANDIDATE-001969;MVDM-FIRST-CANDIDATE-001973;MVDM-FIRST-CANDIDATE-001975;MVDM-FIRST-CANDIDATE-001976"	"15"	"softpc.new/host/src/nt_umb.c:170;softpc.new/host/src/nt_umb.c:236;softpc.new/host/src/nt_umb.c:275;softpc.new/host/src/nt_umb.c:389;softpc.new/host/src/nt_umb.c:483;softpc.new/host/src/nt_umb.c:560;softpc.new/host/src/nt_umb.c:666;softpc.new/host/src/nt_umb.c:759;softpc.new/host/src/nt_umb.c:779;softpc.new/host/src/nt_umb.c:1093;softpc.new/host/src/x86_emm.c:210;softpc.new/host/src/x86_emm.c:423;softpc.new/host/src/x86_emm.c:505;v86/monitor/i386/proflib.c:384;v86/monitor/i386/sas.c:229;v86/monitor/i386/sas.c:251;v86/monitor/i386/sas.c:289;v86/monitor/i386/sas.c:625;v86/monitor/i386/sas.c:694;v86/monitor/i386/sas.c:1535"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000501"	"NtOpenFile"	"6"	"MVDM-FIRST-CANDIDATE-000177;MVDM-FIRST-CANDIDATE-000233;MVDM-FIRST-CANDIDATE-001539;MVDM-FIRST-CANDIDATE-001730;MVDM-FIRST-CANDIDATE-001933;MVDM-FIRST-CANDIDATE-001952"	"6"	"dos/dem/demgset.c:273;dos/dem/demsrch.c:1035;softpc.new/host/src/nt_fdisk.c:304;softpc.new/host/src/nt_rflop.c:694;v86/monitor/i386/proflib.c:342;v86/monitor/i386/proflib.c:664"	"requires-first-degree-source-audit"	"native-nt-or-loader-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000502"	"NtOpenKey"	"2"	"MVDM-FIRST-CANDIDATE-001794;MVDM-FIRST-CANDIDATE-001916"	"2"	"softpc.new/host/src/nt_umb.c:885;softpc.new/obj.vdm/ntvdm.c:286"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000503"	"NtOpenSymbolicLinkObject"	"1"	"MVDM-FIRST-CANDIDATE-000132"	"1"	"dos/dem/demerror.c:279"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000504"	"NtOpenThread"	"2"	"MVDM-FIRST-CANDIDATE-002522;MVDM-FIRST-CANDIDATE-002605"	"2"	"wow32/wkman.c:1296;wow32/wole2.c:83"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000505"	"NtQueryDirectoryFile"	"4"	"MVDM-FIRST-CANDIDATE-000235;MVDM-FIRST-CANDIDATE-000243;MVDM-FIRST-CANDIDATE-000246;MVDM-FIRST-CANDIDATE-000248"	"4"	"dos/dem/demsrch.c:1136;dos/dem/demsrch.c:1312;dos/dem/demsrch.c:1428;dos/dem/demsrch.c:1532"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000506"	"NtQueryInformationFile"	"2"	"MVDM-FIRST-CANDIDATE-001542;MVDM-FIRST-CANDIDATE-001725"	"2"	"softpc.new/host/src/nt_fdisk.c:333;softpc.new/host/src/nt_rflop.c:565"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000507"	"NtQueryInformationProcess"	"7"	"MVDM-FIRST-CANDIDATE-000005;MVDM-FIRST-CANDIDATE-000217;MVDM-FIRST-CANDIDATE-001908;MVDM-FIRST-CANDIDATE-001942;MVDM-FIRST-CANDIDATE-001957;MVDM-FIRST-CANDIDATE-002625;MVDM-FIRST-CANDIDATE-002631"	"7"	"dbg/dbg.c:146;dos/dem/demmisc.c:564;softpc.new/obj.vdm/ntvdm.c:108;v86/monitor/i386/proflib.c:463;v86/monitor/i386/proflib.c:734;wow32/wow32.c:1195;wow32/wow32.c:1681"	"requires-first-degree-source-audit"	"native-nt-or-loader-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000508"	"NtQueryInformationThread"	"6"	"MVDM-FIRST-CANDIDATE-000004;MVDM-FIRST-CANDIDATE-001979;MVDM-FIRST-CANDIDATE-002073;MVDM-FIRST-CANDIDATE-002074;MVDM-FIRST-CANDIDATE-002521;MVDM-FIRST-CANDIDATE-002606"	"6"	"bde/bdeutil.c:379;v86/monitor/i386/thread.c:126;vdmexts/misc.c:584;vdmexts/misc.c:688;wow32/wkman.c:1273;wow32/wole2.c:96"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000509"	"NtQueryObject"	"1"	"MVDM-FIRST-CANDIDATE-000128"	"1"	"dos/dem/demerror.c:220"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000510"	"NtQueryPerformanceCounter"	"5"	"MVDM-FIRST-CANDIDATE-001753;MVDM-FIRST-CANDIDATE-001754;MVDM-FIRST-CANDIDATE-001756;MVDM-FIRST-CANDIDATE-002538;MVDM-FIRST-CANDIDATE-002640"	"5"	"softpc.new/host/src/nt_timer.c:325;softpc.new/host/src/nt_timer.c:344;softpc.new/host/src/nt_timer.c:361;wow32/wkman.c:2405;wow32/wow32.c:2337"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000511"	"NtQuerySymbolicLinkObject"	"1"	"MVDM-FIRST-CANDIDATE-000133"	"1"	"dos/dem/demerror.c:293"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000512"	"NtQuerySystemInformation"	"2"	"MVDM-FIRST-CANDIDATE-002609;MVDM-FIRST-CANDIDATE-002630"	"2"	"wow32/wole2.c:323;wow32/wow32.c:1565"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000513"	"NtQueryValueKey"	"1"	"MVDM-FIRST-CANDIDATE-001795"	"1"	"softpc.new/host/src/nt_umb.c:907"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000514"	"NtQueryVolumeInformationFile"	"2"	"MVDM-FIRST-CANDIDATE-000127;MVDM-FIRST-CANDIDATE-000178"	"2"	"dos/dem/demerror.c:207;dos/dem/demgset.c:292"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000515"	"NtRaiseHardError"	"1"	"MVDM-FIRST-CANDIDATE-001490"	"1"	"softpc.new/host/src/nt_error.c:1106"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000516"	"NtSetContextThread"	"2"	"MVDM-FIRST-CANDIDATE-001977;MVDM-FIRST-CANDIDATE-001981"	"2"	"v86/monitor/i386/thread.c:75;v86/monitor/i386/thread.c:319"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000517"	"NtSetInformationFile"	"1"	"MVDM-FIRST-CANDIDATE-001953"	"1"	"v86/monitor/i386/proflib.c:682"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000518"	"NtSetInformationProcess"	"3"	"MVDM-FIRST-CANDIDATE-000271;MVDM-FIRST-CANDIDATE-001944;MVDM-FIRST-CANDIDATE-001958"	"3"	"dpmi32/i386/dpmi386.c:96;v86/monitor/i386/proflib.c:477;v86/monitor/i386/proflib.c:751"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000519"	"NtSetIntervalProfile"	"1"	"MVDM-FIRST-CANDIDATE-001955"	"1"	"v86/monitor/i386/proflib.c:721"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000520"	"NtSetLdtEntries"	"1"	"MVDM-FIRST-CANDIDATE-000270"	"1"	"dpmi32/i386/dpmi386.c:73"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000521"	"NtStartProfile"	"2"	"MVDM-FIRST-CANDIDATE-001956;MVDM-FIRST-CANDIDATE-001959"	"1"	"v86/monitor/i386/proflib.c:726;v86/monitor/i386/proflib.c:759"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000522"	"NtStopProfile"	"2"	"MVDM-FIRST-CANDIDATE-001960;MVDM-FIRST-CANDIDATE-001961"	"2"	"v86/monitor/i386/proflib.c:796;v86/monitor/i386/proflib.c:846"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000523"	"NtTerminateProcess"	"4"	"MVDM-FIRST-CANDIDATE-001775;MVDM-FIRST-CANDIDATE-001935;MVDM-FIRST-CANDIDATE-001941;MVDM-FIRST-CANDIDATE-001943"	"2"	"softpc.new/host/src/nt_timer.c:975;v86/monitor/i386/proflib.c:352;v86/monitor/i386/proflib.c:433;v86/monitor/i386/proflib.c:471"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000524"	"NtUnmapViewOfSection"	"11"	"MVDM-FIRST-CANDIDATE-001778;MVDM-FIRST-CANDIDATE-001782;MVDM-FIRST-CANDIDATE-001785;MVDM-FIRST-CANDIDATE-001787;MVDM-FIRST-CANDIDATE-001789;MVDM-FIRST-CANDIDATE-001791;MVDM-FIRST-CANDIDATE-001838;MVDM-FIRST-CANDIDATE-001841;MVDM-FIRST-CANDIDATE-001843;MVDM-FIRST-CANDIDATE-001972;MVDM-FIRST-CANDIDATE-001974"	"11"	"softpc.new/host/src/nt_umb.c:228;softpc.new/host/src/nt_umb.c:377;softpc.new/host/src/nt_umb.c:476;softpc.new/host/src/nt_umb.c:552;softpc.new/host/src/nt_umb.c:605;softpc.new/host/src/nt_umb.c:746;softpc.new/host/src/x86_emm.c:280;softpc.new/host/src/x86_emm.c:491;softpc.new/host/src/x86_emm.c:564;v86/monitor/i386/sas.c:613;v86/monitor/i386/sas.c:680"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000525"	"NtVdmControl"	"8"	"MVDM-FIRST-CANDIDATE-000242;MVDM-FIRST-CANDIDATE-000264;MVDM-FIRST-CANDIDATE-001467;MVDM-FIRST-CANDIDATE-001736;MVDM-FIRST-CANDIDATE-001919;MVDM-FIRST-CANDIDATE-001920;MVDM-FIRST-CANDIDATE-001923;MVDM-FIRST-CANDIDATE-001924"	"8"	"dos/dem/demsrch.c:1283;dpmi32/dpmiint.c:98;softpc.new/host/src/nt_eoi.c:266;softpc.new/host/src/nt_sec.c:153;v86/monitor/i386/int.c:170;v86/monitor/i386/monitor.c:222;v86/monitor/i386/monitor.c:366;v86/monitor/i386/monitor.c:1095"	"requires-first-degree-source-audit"	"kernel-vdm-monitor-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000526"	"NtWaitForMultipleObjects"	"4"	"MVDM-FIRST-CANDIDATE-001498;MVDM-FIRST-CANDIDATE-001694;MVDM-FIRST-CANDIDATE-001762;MVDM-FIRST-CANDIDATE-001763"	"3"	"softpc.new/host/src/nt_event.c:363;softpc.new/host/src/nt_ntfun.c:365;softpc.new/host/src/nt_timer.c:771;softpc.new/host/src/nt_timer.c:797"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000527"	"NtWaitForSingleObject"	"12"	"MVDM-FIRST-CANDIDATE-001503;MVDM-FIRST-CANDIDATE-001527;MVDM-FIRST-CANDIDATE-001688;MVDM-FIRST-CANDIDATE-001690;MVDM-FIRST-CANDIDATE-001692;MVDM-FIRST-CANDIDATE-001696;MVDM-FIRST-CANDIDATE-001698;MVDM-FIRST-CANDIDATE-001700;MVDM-FIRST-CANDIDATE-001702;MVDM-FIRST-CANDIDATE-001764;MVDM-FIRST-CANDIDATE-001765;MVDM-FIRST-CANDIDATE-002628"	"11"	"softpc.new/host/src/nt_event.c:678;softpc.new/host/src/nt_event.c:1627;softpc.new/host/src/nt_ntfun.c:204;softpc.new/host/src/nt_ntfun.c:247;softpc.new/host/src/nt_ntfun.c:291;softpc.new/host/src/nt_ntfun.c:429;softpc.new/host/src/nt_ntfun.c:477;softpc.new/host/src/nt_ntfun.c:531;softpc.new/host/src/nt_ntfun.c:581;softpc.new/host/src/nt_timer.c:825;softpc.new/host/src/nt_timer.c:834;wow32/wow32.c:1470"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000528"	"NtWriteFile"	"1"	"MVDM-FIRST-CANDIDATE-001948"	"1"	"v86/monitor/i386/proflib.c:542"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000529"	"OemKeyScan"	"1"	"MVDM-FIRST-CANDIDATE-002467"	"1"	"wow32/wkbman.c:102"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000530"	"OffsetClipRgn"	"1"	"MVDM-FIRST-CANDIDATE-002353"	"1"	"wow32/wgdi.c:2890"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000531"	"OffsetRgn"	"1"	"MVDM-FIRST-CANDIDATE-002354"	"1"	"wow32/wgdi.c:2906"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000532"	"OffsetViewportOrgEx"	"2"	"MVDM-FIRST-CANDIDATE-002355;MVDM-FIRST-CANDIDATE-002423"	"2"	"wow32/wgdi.c:2926;wow32/wgdi31.c:631"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000533"	"OffsetWindowOrgEx"	"2"	"MVDM-FIRST-CANDIDATE-002356;MVDM-FIRST-CANDIDATE-002424"	"2"	"wow32/wgdi.c:2950;wow32/wgdi31.c:659"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000534"	"OpenProcess"	"7"	"MVDM-FIRST-CANDIDATE-002032;MVDM-FIRST-CANDIDATE-002035;MVDM-FIRST-CANDIDATE-002039;MVDM-FIRST-CANDIDATE-002068;MVDM-FIRST-CANDIDATE-002069;MVDM-FIRST-CANDIDATE-002537;MVDM-FIRST-CANDIDATE-002565"	"7"	"vdmdbg/vdmdbg.c:275;vdmdbg/vdmdbg.c:422;vdmdbg/vdmdbg.c:723;vdmdbg/vdmdbg.c:2030;vdmdbg/vdmdbg.c:2229;wow32/wkman.c:2314;wow32/wkman.c:3975"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000535"	"OutputDebugStringOem"	"47"	"MVDM-FIRST-CANDIDATE-000100;MVDM-FIRST-CANDIDATE-000101;MVDM-FIRST-CANDIDATE-000102;MVDM-FIRST-CANDIDATE-000103;MVDM-FIRST-CANDIDATE-000104;MVDM-FIRST-CANDIDATE-000105;MVDM-FIRST-CANDIDATE-000106;MVDM-FIRST-CANDIDATE-000107;MVDM-FIRST-CANDIDATE-000115;MVDM-FIRST-CANDIDATE-000116;MVDM-FIRST-CANDIDATE-000117;MVDM-FIRST-CANDIDATE-000118;MVDM-FIRST-CANDIDATE-000119;MVDM-FIRST-CANDIDATE-000120;MVDM-FIRST-CANDIDATE-000121;MVDM-FIRST-CANDIDATE-000122;MVDM-FIRST-CANDIDATE-000123;MVDM-FIRST-CANDIDATE-000124;MVDM-FIRST-CANDIDATE-000125;MVDM-FIRST-CANDIDATE-000126;MVDM-FIRST-CANDIDATE-000156;MVDM-FIRST-CANDIDATE-000159;MVDM-FIRST-CANDIDATE-000161;MVDM-FIRST-CANDIDATE-000164;MVDM-FIRST-CANDIDATE-000166;MVDM-FIRST-CANDIDATE-000172;MVDM-FIRST-CANDIDATE-000198;MVDM-FIRST-CANDIDATE-000208;MVDM-FIRST-CANDIDATE-000209;MVDM-FIRST-CANDIDATE-000210;MVDM-FIRST-CANDIDATE-000211;MVDM-FIRST-CANDIDATE-000212;MVDM-FIRST-CANDIDATE-000213;MVDM-FIRST-CANDIDATE-000216;MVDM-FIRST-CANDIDATE-000218;MVDM-FIRST-CANDIDATE-000219;MVDM-FIRST-CANDIDATE-000220;MVDM-FIRST-CANDIDATE-000224;MVDM-FIRST-CANDIDATE-000225;MVDM-FIRST-CANDIDATE-000226;MVDM-FIRST-CANDIDATE-000234;MVDM-FIRST-CANDIDATE-000236;MVDM-FIRST-CANDIDATE-000244;MVDM-FIRST-CANDIDATE-000247;MVDM-FIRST-CANDIDATE-000249;MVDM-FIRST-CANDIDATE-000255;MVDM-FIRST-CANDIDATE-000260"	"32"	"dos/dem/demdasd.c:79;dos/dem/demdasd.c:112;dos/dem/demdasd.c:153;dos/dem/demdasd.c:155;dos/dem/demdasd.c:157;dos/dem/demdasd.c:181;dos/dem/demdasd.c:453;dos/dem/demdasd.c:706;dos/dem/demdisp.c:194;dos/dem/demdisp.c:197;dos/dem/demdisp.c:204;dos/dem/demdisp.c:221;dos/dem/demdisp.c:224;dos/dem/demdisp.c:234;dos/dem/demerror.c:62;dos/dem/demerror.c:65;dos/dem/demerror.c:82;dos/dem/demerror.c:85;dos/dem/demerror.c:142;dos/dem/demerror.c:173;dos/dem/demfile.c:169;dos/dem/demfile.c:423;dos/dem/demfile.c:472;dos/dem/demfile.c:535;dos/dem/demfile.c:629;dos/dem/demfile.c:809;dos/dem/demhndl.c:544;dos/dem/demmisc.c:235;dos/dem/demmisc.c:240;dos/dem/demmisc.c:275;dos/dem/demmisc.c:280;dos/dem/demmisc.c:313;dos/dem/demmisc.c:449;dos/dem/demmisc.c:534;dos/dem/demmsg.c:40;dos/dem/demsrch.c:288;dos/dem/demsrch.c:293;dos/dem/demsrch.c:450;dos/dem/demsrch.c:523;dos/dem/demsrch.c:624;dos/dem/demsrch.c:1127;dos/dem/demsrch.c:1158;dos/dem/demsrch.c:1330;dos/dem/demsrch.c:1446;dos/dem/demsrch.c:1550;dos/dem/demsrch.c:2069;dos/dem/demsrch.c:2161"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000536"	"PackDDElParam"	"10"	"MVDM-FIRST-CANDIDATE-002595;MVDM-FIRST-CANDIDATE-002596;MVDM-FIRST-CANDIDATE-002597;MVDM-FIRST-CANDIDATE-002598;MVDM-FIRST-CANDIDATE-002599;MVDM-FIRST-CANDIDATE-002600;MVDM-FIRST-CANDIDATE-002601;MVDM-FIRST-CANDIDATE-002602;MVDM-FIRST-CANDIDATE-002603;MVDM-FIRST-CANDIDATE-002604"	"1"	"wow32/wmsg16.c:738;wow32/wmsg16.c:741;wow32/wmsg16.c:747;wow32/wmsg16.c:750;wow32/wmsg16.c:782;wow32/wmsg16.c:789;wow32/wmsg16.c:834;wow32/wmsg16.c:841;wow32/wmsg16.c:877;wow32/wmsg16.c:889"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000537"	"PaintRgn"	"1"	"MVDM-FIRST-CANDIDATE-002357"	"1"	"wow32/wgdi.c:2970"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000538"	"parse_lc_options"	"1"	"MVDM-FIRST-CANDIDATE-001130"	"1"	"softpc.new/base/support/main.c:171"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000539"	"PatBlt"	"1"	"MVDM-FIRST-CANDIDATE-002358"	"1"	"wow32/wgdi.c:2984"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000540"	"PeekNamedPipe"	"1"	"MVDM-FIRST-CANDIDATE-002171"	"1"	"vdmredir/vrnmpipe.c:651"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000541"	"pfnComPropSheet"	"3"	"MVDM-FIRST-CANDIDATE-000296;MVDM-FIRST-CANDIDATE-000297;MVDM-FIRST-CANDIDATE-000298"	"3"	"fax/wowfaxui/wfsheets.c:87;fax/wowfaxui/wfsheets.c:123;fax/wowfaxui/wfsheets.c:338"	"requires-first-degree-source-audit"	"macro-or-function-pointer-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000542"	"Pie"	"1"	"MVDM-FIRST-CANDIDATE-002359"	"1"	"wow32/wgdi.c:3005"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000543"	"pig_fault_write"	"3"	"MVDM-FIRST-CANDIDATE-000334;MVDM-FIRST-CANDIDATE-000335;MVDM-FIRST-CANDIDATE-000336"	"1"	"softpc.new/base/ccpu386/c_stack.c:662;softpc.new/base/ccpu386/c_stack.c:670;softpc.new/base/ccpu386/c_stack.c:674"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000544"	"Polygon"	"1"	"MVDM-FIRST-CANDIDATE-002362"	"1"	"wow32/wgdi.c:3100"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000545"	"Polyline"	"1"	"MVDM-FIRST-CANDIDATE-002363"	"1"	"wow32/wgdi.c:3119"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000546"	"PolyPolygon"	"1"	"MVDM-FIRST-CANDIDATE-002360"	"1"	"wow32/wgdi.c:3051"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000547"	"PolyPolyline"	"1"	"MVDM-FIRST-CANDIDATE-002361"	"1"	"wow32/wgdi.c:3077"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
