"call_id"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"lexical_callee"	"original_correlation"	"declaration_candidate_ids"	"file_provisional_disposition"	"call_accounting_state"	"evidence"
"MVDM-CALL-071942"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2011"	"DoOpenPifFile"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2011"
"MVDM-CALL-071943"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2018"	"DefWindowProc"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2018"
"MVDM-CALL-071944"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2025"	"AdjustFocusCtrl"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2025"
"MVDM-CALL-071945"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2047"	"GetWindowRect"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2047"
"MVDM-CALL-071946"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2048"	"GetWindowRect"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2048"
"MVDM-CALL-071947"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2049"	"GetSystemMetrics"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2049"
"MVDM-CALL-071948"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2050"	"GetSystemMetrics"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2050"
"MVDM-CALL-071949"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2051"	"GetSystemMetrics"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2051"
"MVDM-CALL-071950"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2053"	"GetClientRect"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2053"
"MVDM-CALL-071951"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2058"	"ClientToScreen"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2058"
"MVDM-CALL-071952"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2059"	"ClientToScreen"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2059"
"MVDM-CALL-071953"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2064"	"GetWindowRect"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2064"
"MVDM-CALL-071954"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2072"	"GetDlgCtrlID"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2072"
"MVDM-CALL-071955"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2074"	"SetStatusText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2074"
"MVDM-CALL-071956"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2080"	"GetDlgCtrlID"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2080"
"MVDM-CALL-071957"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2082"	"SetStatusText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2082"
"MVDM-CALL-071958"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2088"	"GetDlgCtrlID"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2088"
"MVDM-CALL-071959"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2090"	"SetStatusText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2090"
"MVDM-CALL-071960"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2092"	"SendMessage"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2092"
"MVDM-CALL-071961"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2093"	"SetFocus"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2093"
"MVDM-CALL-071962"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2096"	"GetNextDlgTabItem"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2096"
"MVDM-CALL-071963"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2098"	"GetNextDlgTabItem"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2098"
"MVDM-CALL-071401"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"21"	"CountLines"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:21"
"MVDM-CALL-071964"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2106"	"GetDlgCtrlID"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2106"
"MVDM-CALL-071965"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2108"	"SetStatusText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2108"
"MVDM-CALL-071966"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2114"	"GetDlgCtrlID"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2114"
"MVDM-CALL-071967"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2116"	"SetStatusText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2116"
"MVDM-CALL-071968"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2122"	"GetDlgCtrlID"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2122"
"MVDM-CALL-071969"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2124"	"SetStatusText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2124"
"MVDM-CALL-071970"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2126"	"SendMessage"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2126"
"MVDM-CALL-071971"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2127"	"SetFocus"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2127"
"MVDM-CALL-071972"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2132"	"MainScrollTrack"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2132"
"MVDM-CALL-071973"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2145"	"MainScroll"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2145"
"MVDM-CALL-071974"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2147"	"MainScroll"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2147"
"MVDM-CALL-071975"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2154"	"MainScroll"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2154"
"MVDM-CALL-071976"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2182"	"GetScrollPos"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2182"
"MVDM-CALL-071977"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2188"	"min"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2188"
"MVDM-CALL-071978"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2196"	"min"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2196"
"MVDM-CALL-071402"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"22"	"Warning"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:22"
"MVDM-CALL-071979"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2215"	"SetScrollPos"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2215"
"MVDM-CALL-071980"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2223"	"GetKeyState"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2223"
"MVDM-CALL-071981"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2229"	"GetKeyState"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2229"
"MVDM-CALL-071982"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2236"	"SetScrollPos"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2236"
"MVDM-CALL-071983"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2237"	"min"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2237"
"MVDM-CALL-071984"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2238"	"min"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2238"
"MVDM-CALL-071985"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2239"	"GetClientRect"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2239"
"MVDM-CALL-071986"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2241"	"ScrollWindow"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2241"
"MVDM-CALL-071987"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2246"	"UpdateWindow"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2246"
"MVDM-CALL-071988"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2247"	"AdjustFocusCtrl"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2247"
"MVDM-CALL-071989"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2249"	"SetWindowPos"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2249"
"MVDM-CALL-071990"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2257"	"UpdateWindow"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2257"
"MVDM-CALL-071991"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2258"	"AdjustFocusCtrl"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2258"
"MVDM-CALL-071992"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2260"	"InvalidateStatusBar"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2260"
"MVDM-CALL-071993"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2266"	"DoHkeyCaret"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2266"
"MVDM-CALL-071994"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2272"	"GetDC"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2272"
"MVDM-CALL-071995"	"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"2273"	"Warning"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifedit.c:2273"
