"symbol"	"candidate_path"	"candidate_line"	"candidate_class"	"source_text"	"evidence_state"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2242"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2243"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2318"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2319"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2518"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2519"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2604"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2605"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2814"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2815"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2910"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2911"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2996"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"2997"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3046"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3047"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3132"	"Bochs-replacement-executor-candidate"	"if(	44	>	0	)	LocalIUH	=	(IUH	*)malloc	(	44	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3133"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3294"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3295"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3380"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3381"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3430"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3431"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3516"	"Bochs-replacement-executor-candidate"	"if(	44	>	0	)	LocalIUH	=	(IUH	*)malloc	(	44	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3517"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3700"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3701"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3786"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3787"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3836"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3837"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3922"	"Bochs-replacement-executor-candidate"	"if(	44	>	0	)	LocalIUH	=	(IUH	*)malloc	(	44	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"3923"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"4066"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"4067"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"4152"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"4153"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"4202"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid022.c"	"4203"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"577"	"Bochs-replacement-executor-candidate"	"if(	44	>	0	)	LocalIUH	=	(IUH	*)malloc	(	44	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"578"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"735"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"736"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"821"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"822"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"871"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"872"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"957"	"Bochs-replacement-executor-candidate"	"if(	44	>	0	)	LocalIUH	=	(IUH	*)malloc	(	44	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"958"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1135"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1136"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1221"	"Bochs-replacement-executor-candidate"	"if(	24	>	0	)	LocalIUH	=	(IUH	*)malloc	(	24	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1222"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1271"	"Bochs-replacement-executor-candidate"	"if(	20	>	0	)	LocalIUH	=	(IUH	*)malloc	(	20	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1272"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1357"	"Bochs-replacement-executor-candidate"	"if(	44	>	0	)	LocalIUH	=	(IUH	*)malloc	(	44	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1358"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1557"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1558"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1613"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1614"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1669"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1670"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1725"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1726"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1781"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1782"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1837"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1838"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1893"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1894"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1949"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"1950"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2005"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2006"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2061"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2062"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2117"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2118"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2173"	"Bochs-replacement-executor-candidate"	"if(	12	>	0	)	LocalIUH	=	(IUH	*)malloc	(	12	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2174"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2229"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2230"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2288"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2289"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2347"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2348"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2406"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2407"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2465"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2466"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2524"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2525"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2583"	"Bochs-replacement-executor-candidate"	"if(	16	>	0	)	LocalIUH	=	(IUH	*)malloc	(	16	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sevid023.c"	"2584"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
