resolution_id	one_ledger1_identity	caller_physical_identity	caller_source_path	caller_definition_line	caller_symbol	call_source_line	callee_spelling	original_definition_candidate_count	candidate_location_classes	source_definition_result	next_action	boundary
"MVDM-HOST-ONE1-RESOLUTION-003028"	"MVDM-HOST-ONE1-003294"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"591"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003029"	"MVDM-HOST-ONE1-003295"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"594"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003030"	"MVDM-HOST-ONE1-003296"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"597"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003031"	"MVDM-HOST-ONE1-003297"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"600"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003032"	"MVDM-HOST-ONE1-003298"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"603"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003033"	"MVDM-HOST-ONE1-003299"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"608"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003034"	"MVDM-HOST-ONE1-003300"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"611"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003035"	"MVDM-HOST-ONE1-003301"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"619"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003036"	"MVDM-HOST-ONE1-003302"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"622"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003037"	"MVDM-HOST-ONE1-003303"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"640"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003038"	"MVDM-HOST-ONE1-003304"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"643"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003039"	"MVDM-HOST-ONE1-003305"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"654"	"_llseek"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003040"	"MVDM-HOST-ONE1-003306"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"657"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003041"	"MVDM-HOST-ONE1-003307"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"660"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003042"	"MVDM-HOST-ONE1-003308"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"663"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003043"	"MVDM-HOST-ONE1-003309"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"668"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003044"	"MVDM-HOST-ONE1-003310"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"671"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003045"	"MVDM-HOST-ONE1-003311"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"675"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003046"	"MVDM-HOST-ONE1-003312"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"678"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003047"	"MVDM-HOST-ONE1-003313"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"682"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003048"	"MVDM-HOST-ONE1-003314"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"685"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003049"	"MVDM-HOST-ONE1-003315"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"699"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003050"	"MVDM-HOST-ONE1-003316"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"702"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003051"	"MVDM-HOST-ONE1-003317"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"750"	"strcpy"	"3"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003052"	"MVDM-HOST-ONE1-003318"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"751"	"strcat"	"4"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003053"	"MVDM-HOST-ONE1-003319"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"752"	"strcat"	"4"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003054"	"MVDM-HOST-ONE1-003320"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"752"	"_ultoa"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003055"	"MVDM-HOST-ONE1-003321"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"753"	"strcat"	"4"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003056"	"MVDM-HOST-ONE1-003322"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"754"	"strcat"	"4"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003057"	"MVDM-HOST-ONE1-003323"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"763"	"_lread"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003058"	"MVDM-HOST-ONE1-003324"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|508|ExtractSymbol"	"vdmexts/sym.c"	"508"	"ExtractSymbol"	"766"	"_lclose"	"1"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-003059"	"MVDM-HOST-ONE1-003325"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/sym.c|469c9612de293034fdbc7a74e1d2bd479222fe1cd3e1350f1f90c0737c2d701e|805|ExtractAddress"	"vdmexts/sym.c"	"805"	"ExtractAddress"	"840"	"strcpy"	"3"	"non-MVDM-OpenNT-source"	"physical-original-definition-candidate(s)-recorded"	"declaration/linkage and package-boundary audit; do not inspect candidate body in P18"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
