candidate_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	prior_semantic_disposition	resolution_outcome	definition_ids	definition_source_identities	final_disposition	final_owner	resolution_basis
"MVDM-FIRST-CANDIDATE-001258"	"MVDM-ZERO-DEFINITION-001890"	"softpc.new/host/src/nt_thred.c"	"776330ea072cfd005ea05968dc676634385d1c9f349bd71ba1667ecd3be68438"	"102"	"host_CreateThread"	"ResumeThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/mfc30/afxwin.h:3040;public/sdk/inc/mfc40/afxwin.h:3652;public/sdk/inc/mfc42/afxwin.h:3773;public/sdk/inc/winbase.h:2305;sdktools/jetadmin/inc/mfc/inc/afxwin.h:3773;sdktools/jetadmin/inc/winbase.h:2013;sdktools/jetadmin/sdk/inc32/winbase.h:1829;sdktools/wap/base/baseapi.h:346"
"MVDM-FIRST-CANDIDATE-001259"	"MVDM-ZERO-DEFINITION-001891"	"softpc.new/host/src/nt_thred.c"	"776330ea072cfd005ea05968dc676634385d1c9f349bd71ba1667ecd3be68438"	"121"	"ThreadStartupRoutine"	"lpStartAddress"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/win32/client/basedll.h:205;base/win32/client/basedll.h:215;base/win32/client/basedll.h:220;net/sockets/winsock2.nt5/wsp/ws2map/proc.h:503;net/sockets/winsock2.nt5/wsp/ws2map/proc.h:514;public/sdk/inc/winbase.h:1964;public/sdk/inc/winbase.h:1975;public/sdk/inc/winbase.h:2014;public/sdk/inc/winbase.h:2027;public/sdk/inc/winbase.h:667;public/sdk/inc/winbase.h:678;sdktools/heaper/ntsdp.h:362;sdktools/jetadmin/inc/winbase.h:1713;sdktools/jetadmin/inc/winbase.h:1752;sdktools/jetadmin/inc/winbase.h:626;sdktools/jetadmin/inc/winbase.h:637;sdktools/jetadmin/sdk/inc32/winbase.h:1613;sdktools/jetadmin/sdk/inc32/winbase.h:1626;sdktools/jetadmin/sdk/inc32/winbase.h:592;sdktools/jetadmin/sdk/inc32/winbase.h:603"
"MVDM-FIRST-CANDIDATE-001260"	"MVDM-ZERO-DEFINITION-001893"	"softpc.new/host/src/nt_thred.c"	"776330ea072cfd005ea05968dc676634385d1c9f349bd71ba1667ecd3be68438"	"161"	"host_ExitThread"	"ExitThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntdll/dbgdllp.h:75;ds/netapi/svcdlls/msgsvc/server/msrv.h:13;public/sdk/inc/ntdbg.h:207;public/sdk/inc/ntdbg.h:302;public/sdk/inc/ntdbg.h:344;public/sdk/inc/winbase.h:2150;public/sdk/inc/winbase.h:724;sdktools/jetadmin/inc/winbase.h:1865;sdktools/jetadmin/inc/winbase.h:683;sdktools/jetadmin/sdk/inc32/winbase.h:1683;sdktools/jetadmin/sdk/inc32/winbase.h:649;sdktools/wap/base/baseapi.h:85;sdktools/windiff/server/queue.h:104;sdktools/windiff/server/queue.h:143;sdktools/windiff/server/queue.h:195;sdktools/windiff/server/queue.h:99"
"MVDM-FIRST-CANDIDATE-001261"	"MVDM-ZERO-DEFINITION-001894"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"254"	"host_timer_init"	"CreateThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/subsys/sm/server/smsrvp.h:388;base/win32/inc/basemsg.h:271;ds/netapi/svcdlls/rpl/dll/local.h:98;public/sdk/inc/mfc30/afxwin.h:3023;public/sdk/inc/mfc40/afxwin.h:3634;public/sdk/inc/mfc42/afxwin.h:3755;public/sdk/inc/ntdbg.h:205;public/sdk/inc/ntdbg.h:300;public/sdk/inc/ntdbg.h:342;public/sdk/inc/secpkg.h:230;public/sdk/inc/winbase.h:2011;public/sdk/inc/winbase.h:722;sdktools/jetadmin/inc/mfc/inc/afxwin.h:3755;sdktools/jetadmin/inc/winbase.h:1749;sdktools/jetadmin/inc/winbase.h:681;sdktools/jetadmin/sdk/inc32/winbase.h:1610;sdktools/jetadmin/sdk/inc32/winbase.h:647;sdktools/vctools/langapi/debugger/dbc.h:102;sdktools/vctools/langapi/debugger/osdebug4/dbc.h:57;sdktools/wap/base/baseapi.h:60"
"MVDM-FIRST-CANDIDATE-001262"	"MVDM-ZERO-DEFINITION-001896"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"309"	"TerminateHeartBeat"	"NtAlertThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/ntpsapi.h:1007"
"MVDM-FIRST-CANDIDATE-001263"	"MVDM-ZERO-DEFINITION-001896"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"310"	"TerminateHeartBeat"	"GetCurrentThreadId"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"com/ole32/ih/tls.h:327;com/ole32/ole232/inc/le2int.h:622;com/ole32/ole232/inc/le2int.h:624;com/ole32/olethunk/ole16/inc/ole2int.h:66;ds/netapi/svcdlls/rpl/server/local.h:245;public/sdk/inc/pwin32.h:287;public/sdk/inc/winbase.h:2043;sdktools/jetadmin/inc/winbase.h:1781;sdktools/jetadmin/sdk/inc32/winbase.h:1642;sdktools/wap/base/baseapi.h:148;shell/comctl32/ctlspriv.h:351;shell/comctl32/ctlspriv.h:352;shell/shell32/shellprv.h:673;shell/shell32/shellprv.h:674;shell/version/verpriv.h:50;windows/core/ntuser/client/ddemlcli.h:43;windows/core/ntuser/client/ddemlcli.h:46"
"MVDM-FIRST-CANDIDATE-001264"	"MVDM-ZERO-DEFINITION-001896"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"311"	"TerminateHeartBeat"	"WaitForSingleObjectEx"	"not-host-runtime-source-only"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001265"	"MVDM-ZERO-DEFINITION-001897"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"325"	"InitPerfCounter"	"NtQueryPerformanceCounter"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/ntexapi.h:622"
"MVDM-FIRST-CANDIDATE-001266"	"MVDM-ZERO-DEFINITION-001898"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"344"	"GetPerfCounter"	"NtQueryPerformanceCounter"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/ntexapi.h:622"
"MVDM-FIRST-CANDIDATE-001267"	"MVDM-ZERO-DEFINITION-001898"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"345"	"GetPerfCounter"	"RtlExtendedLargeIntegerDivide"	"not-host-runtime-source-only"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001268"	"MVDM-ZERO-DEFINITION-001899"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"361"	"GetPerfCounterUsecs"	"NtQueryPerformanceCounter"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/ntexapi.h:622"
"MVDM-FIRST-CANDIDATE-001269"	"MVDM-ZERO-DEFINITION-001899"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"362"	"GetPerfCounterUsecs"	"RtlExtendedLargeIntegerDivide"	"not-host-runtime-source-only"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001270"	"MVDM-ZERO-DEFINITION-001899"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"364"	"GetPerfCounterUsecs"	"RtlExtendedLargeIntegerDivide"	"not-host-runtime-source-only"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001271"	"MVDM-ZERO-DEFINITION-001900"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"459"	"host_init_bda_timer"	"GetLocalTime"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/crts/crtw32/h/time.h:330;base/crts/libw32/include/time.h:246;public/sdk/inc/crt/time.h:246;public/sdk/inc/mapiwin.h:374;public/sdk/inc/winbase.h:3112;sdktools/jetadmin/inc/mapiwin.h:374;sdktools/jetadmin/inc/msfs.h:227;sdktools/jetadmin/inc/time.h:246;sdktools/jetadmin/inc/winbase.h:2743;sdktools/jetadmin/sdk/inc32/mapiwin.h:362;sdktools/jetadmin/sdk/inc32/msfs.h:227;sdktools/jetadmin/sdk/inc32/winbase.h:2658;sdktools/wap/base/baseapi.h:169;windows/core/ntgdi/direct/misc/logger.h:247;windows/core/ntgdi/direct/misc/logger.h:300"
"MVDM-FIRST-CANDIDATE-001272"	"MVDM-ZERO-DEFINITION-001900"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"478"	"host_init_bda_timer"	"ReinitIdealTime"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001273"	"MVDM-ZERO-DEFINITION-001901"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"520"	"host_GetSysTime"	"RtlExtendedLargeIntegerDivide"	"not-host-runtime-source-only"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001274"	"MVDM-ZERO-DEFINITION-001903"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"590"	"HeartBeatThread"	"SetThreadPriority"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/mfc30/afxwin.h:3036;public/sdk/inc/mfc40/afxwin.h:3648;public/sdk/inc/mfc42/afxwin.h:3769;public/sdk/inc/winbase.h:2107;sdktools/jetadmin/inc/mfc/inc/afxwin.h:3769;sdktools/jetadmin/inc/winbase.h:1823;sdktools/jetadmin/sdk/inc32/winbase.h:1657;sdktools/wap/base/baseapi.h:397"
"MVDM-FIRST-CANDIDATE-001275"	"MVDM-ZERO-DEFINITION-001906"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"771"	"DelayHeartBeat"	"NtWaitForMultipleObjects"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/ntobapi.h:202"
"MVDM-FIRST-CANDIDATE-001276"	"MVDM-ZERO-DEFINITION-001906"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"793"	"DelayHeartBeat"	"ica_hw_interrupt_cancel"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001277"	"MVDM-ZERO-DEFINITION-001906"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"797"	"DelayHeartBeat"	"NtWaitForMultipleObjects"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/ntobapi.h:202"
"MVDM-FIRST-CANDIDATE-001278"	"MVDM-ZERO-DEFINITION-001906"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"825"	"DelayHeartBeat"	"NtWaitForSingleObject"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/ntobapi.h:192"
"MVDM-FIRST-CANDIDATE-001279"	"MVDM-ZERO-DEFINITION-001906"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"834"	"DelayHeartBeat"	"NtWaitForSingleObject"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/ntobapi.h:192"
"MVDM-FIRST-CANDIDATE-001280"	"MVDM-ZERO-DEFINITION-001906"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"847"	"DelayHeartBeat"	"ExitThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntdll/dbgdllp.h:75;ds/netapi/svcdlls/msgsvc/server/msrv.h:13;public/sdk/inc/ntdbg.h:207;public/sdk/inc/ntdbg.h:302;public/sdk/inc/ntdbg.h:344;public/sdk/inc/winbase.h:2150;public/sdk/inc/winbase.h:724;sdktools/jetadmin/inc/winbase.h:1865;sdktools/jetadmin/inc/winbase.h:683;sdktools/jetadmin/sdk/inc32/winbase.h:1683;sdktools/jetadmin/sdk/inc32/winbase.h:649;sdktools/wap/base/baseapi.h:85;sdktools/windiff/server/queue.h:104;sdktools/windiff/server/queue.h:143;sdktools/windiff/server/queue.h:195;sdktools/windiff/server/queue.h:99"
"MVDM-FIRST-CANDIDATE-001281"	"MVDM-ZERO-DEFINITION-001907"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"876"	"CreepAdjust"	"RtlExtendedIntegerMultiply"	"not-host-runtime-source-only"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001282"	"MVDM-ZERO-DEFINITION-001908"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"918"	"SuspendTimerThread"	"RtlEnterCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:78;base/ntos/rtl/threads.h:311;base/ntos/rtl/threads.h:321;base/subsys/csr/server/csrsrv.h:273;base/subsys/csr/server/csrsrv.h:390;base/subsys/csr/server/csrsrv.h:567;base/win32/winnls/nls.h:1835;base/win32/winnls/nls.h:1871;ds/lsa/msv1_0/nlp.h:445;ds/lsa/server/ausrvp.h:92;ds/netapi/svcdlls/browser/server/browsnet.h:241;public/sdk/inc/nturtl.h:121;windows/core/ntcon/client/condll.h:55;windows/core/ntcon/inc/input.h:94;windows/core/ntcon/server/consrv.h:171;windows/core/ntcon/server/consrv.h:173;windows/core/ntgdi/client/local.h:16;windows/core/ntuser/client/ddemlcli.h:40;windows/core/ntuser/inc/immuser.h:33;windows/core/ntuser/server/usersrv.h:113"
"MVDM-FIRST-CANDIDATE-001283"	"MVDM-ZERO-DEFINITION-001908"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"921"	"SuspendTimerThread"	"SetEvent"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"ds/netapi/svcdlls/nwsap/server/nwsapp.h:369;ds/netapi/svcdlls/nwsap/server/nwsapp.h:409;ds/netapi/svcdlls/nwsap/server/nwsapp.h:450;ds/netapi/svcdlls/nwsap/server/sdmdp.h:196;printscan/print/spooler/localspl/local.h:144;printscan/print/spooler/printman/printman.h:665;printscan/print/spooler/printman/printman.h:669;printscan/print/spooler/spoolss/client/browse.h:202;printscan/print/spooler/spoolss/client/browse.h:208;printscan/print/spooler/spoolss/client/browse.h:233;public/sdk/inc/mfc40/afxmt.h:136;public/sdk/inc/mfc42/afxmt.h:136;public/sdk/inc/mmsystem.h:1984;public/sdk/inc/winbase.h:2426;sdktools/jetadmin/sdk/inc32/mmsystem.h:1972;sdktools/jetadmin/sdk/inc32/winbase.h:1895;sdktools/list/list.h:242;sdktools/vctools/langapi/debugger/od.h:512;sdktools/wap/base/baseapi.h:378;sdktools/wap/fernel/syncprf.h:77"
"MVDM-FIRST-CANDIDATE-001284"	"MVDM-ZERO-DEFINITION-001908"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"924"	"SuspendTimerThread"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-001285"	"MVDM-ZERO-DEFINITION-001909"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"940"	"ResumeTimerThread"	"RtlEnterCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:78;base/ntos/rtl/threads.h:311;base/ntos/rtl/threads.h:321;base/subsys/csr/server/csrsrv.h:273;base/subsys/csr/server/csrsrv.h:390;base/subsys/csr/server/csrsrv.h:567;base/win32/winnls/nls.h:1835;base/win32/winnls/nls.h:1871;ds/lsa/msv1_0/nlp.h:445;ds/lsa/server/ausrvp.h:92;ds/netapi/svcdlls/browser/server/browsnet.h:241;public/sdk/inc/nturtl.h:121;windows/core/ntcon/client/condll.h:55;windows/core/ntcon/inc/input.h:94;windows/core/ntcon/server/consrv.h:171;windows/core/ntcon/server/consrv.h:173;windows/core/ntgdi/client/local.h:16;windows/core/ntuser/client/ddemlcli.h:40;windows/core/ntuser/inc/immuser.h:33;windows/core/ntuser/server/usersrv.h:113"
"MVDM-FIRST-CANDIDATE-001286"	"MVDM-ZERO-DEFINITION-001909"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"943"	"ResumeTimerThread"	"SetEvent"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"ds/netapi/svcdlls/nwsap/server/nwsapp.h:369;ds/netapi/svcdlls/nwsap/server/nwsapp.h:409;ds/netapi/svcdlls/nwsap/server/nwsapp.h:450;ds/netapi/svcdlls/nwsap/server/sdmdp.h:196;printscan/print/spooler/localspl/local.h:144;printscan/print/spooler/printman/printman.h:665;printscan/print/spooler/printman/printman.h:669;printscan/print/spooler/spoolss/client/browse.h:202;printscan/print/spooler/spoolss/client/browse.h:208;printscan/print/spooler/spoolss/client/browse.h:233;public/sdk/inc/mfc40/afxmt.h:136;public/sdk/inc/mfc42/afxmt.h:136;public/sdk/inc/mmsystem.h:1984;public/sdk/inc/winbase.h:2426;sdktools/jetadmin/sdk/inc32/mmsystem.h:1972;sdktools/jetadmin/sdk/inc32/winbase.h:1895;sdktools/list/list.h:242;sdktools/vctools/langapi/debugger/od.h:512;sdktools/wap/base/baseapi.h:378;sdktools/wap/fernel/syncprf.h:77"
"MVDM-FIRST-CANDIDATE-001287"	"MVDM-ZERO-DEFINITION-001909"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"946"	"ResumeTimerThread"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-001288"	"MVDM-ZERO-DEFINITION-001910"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"972"	"VdmUnhandledExceptionFilter"	"UnhandledExceptionFilter"	"not-host-runtime-source-only"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001289"	"MVDM-ZERO-DEFINITION-001910"	"softpc.new/host/src/nt_timer.c"	"10ea0d5a6de6466e7e9af8efd89c3a77a78077cd38e05332a416a404b655ab33"	"975"	"VdmUnhandledExceptionFilter"	"NtTerminateProcess"	"not-host-runtime-source-only"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
